,Gender,Age,Category,Quantity,Price,Payment_method,Datetime,Shopping_mall
3115,Female,61,Cosmetics,4,162.64,Debit Card,23/06/2022,Istinye Park
3116,Female,62,Clothing,2,600.16,Debit Card,30/10/2021,Kanyon
3117,Male,61,Souvenir,5,58.65,Credit Card,13/12/2021,Kanyon
3118,Male,54,Clothing,1,300.08,Debit Card,29/11/2021,Mall of Istanbul
3119,Female,40,Clothing,3,900.24,Credit Card,28/07/2022,Viaport Outlet
3120,Female,48,Cosmetics,1,40.66,Cash,4/6/22,Kanyon
3121,Male,29,Clothing,2,600.16,Cash,20/01/2021,Metrocity
3122,Female,46,Clothing,4,1200.32,Credit Card,24/05/2021,Viaport Outlet
3123,Male,27,Cosmetics,3,121.98,Cash,28/06/2022,Kanyon
3124,Male,42,Food & Beverage,1,5.23,Cash,25/04/2021,Mall of Istanbul
3125,Male,39,Clothing,3,900.24,Cash,20/11/2022,Kanyon
3126,Male,59,Shoes,2,1200.34,Cash,20/05/2022,Mall of Istanbul
3127,Male,34,Food & Beverage,5,26.15,Credit Card,1/6/22,Kanyon
3128,Female,50,Cosmetics,4,162.64,Credit Card,20/02/2021,Kanyon
3129,Male,38,Books,4,60.6,Cash,10/7/22,Forum Istanbul
3130,Female,55,Shoes,5,3000.85,Credit Card,17/10/2021,Cevahir AVM
3131,Male,40,Food & Beverage,3,15.69,Credit Card,9/6/21,Emaar Square Mall
3132,Male,59,Souvenir,1,11.73,Cash,27/11/2021,Kanyon
3133,Male,36,Cosmetics,5,203.3,Credit Card,20/09/2021,Istinye Park
3134,Male,25,Clothing,5,1500.4,Credit Card,5/1/22,Mall of Istanbul
3135,Female,45,Clothing,2,600.16,Credit Card,5/3/23,Kanyon
3136,Male,33,Cosmetics,4,162.64,Credit Card,5/2/23,Kanyon
3137,Female,24,Books,1,15.15,Credit Card,2/5/21,Metropol AVM
3138,Female,47,Clothing,4,1200.32,Credit Card,2/11/21,Metrocity
3139,Female,45,Cosmetics,3,121.98,Cash,7/1/21,Istinye Park
3140,Male,51,Clothing,5,1500.4,Credit Card,3/5/21,Kanyon
3141,Female,38,Clothing,4,1200.32,Cash,14/05/2021,Zorlu Center
3142,Female,24,Toys,3,107.52,Credit Card,24/01/2023,Istinye Park
3143,Male,69,Clothing,4,1200.32,Debit Card,15/08/2022,Mall of Istanbul
3144,Female,21,Clothing,5,1500.4,Debit Card,28/12/2021,Kanyon
3145,Male,46,Technology,3,3150.0,Cash,21/02/2022,Kanyon
3146,Female,30,Food & Beverage,1,5.23,Cash,11/12/21,Kanyon
3147,Male,40,Clothing,4,1200.32,Debit Card,7/5/22,Viaport Outlet
3148,Male,19,Books,3,45.45,Debit Card,14/11/2022,Mall of Istanbul
3149,Male,32,Food & Beverage,3,15.69,Credit Card,5/9/22,Kanyon
3150,Male,33,Shoes,2,1200.34,Credit Card,22/09/2021,Cevahir AVM
3151,Female,59,Food & Beverage,1,5.23,Cash,25/09/2022,Istinye Park
3152,Female,64,Clothing,2,600.16,Cash,20/02/2022,Metropol AVM
3153,Female,60,Food & Beverage,3,15.69,Credit Card,3/11/22,Mall of Istanbul
3154,Female,51,Food & Beverage,3,15.69,Credit Card,25/11/2021,Metropol AVM
3155,Female,36,Clothing,2,600.16,Credit Card,28/06/2022,Emaar Square Mall
3156,Female,68,Food & Beverage,3,15.69,Cash,26/10/2022,Kanyon
3157,Male,31,Shoes,5,3000.85,Debit Card,22/08/2022,Kanyon
3158,Female,27,Clothing,2,600.16,Cash,15/09/2021,Mall of Istanbul
3159,Female,18,Shoes,5,3000.85,Debit Card,19/02/2023,Mall of Istanbul
3160,Female,62,Shoes,4,2400.68,Debit Card,22/10/2022,Mall of Istanbul
3161,Female,37,Food & Beverage,2,10.46,Cash,6/9/21,Metrocity
3162,Male,54,Cosmetics,1,40.66,Debit Card,29/09/2021,Kanyon
3163,Male,64,Food & Beverage,5,26.15,Cash,30/01/2023,Metropol AVM
3164,Male,65,Clothing,5,1500.4,Debit Card,30/10/2022,Metropol AVM
3165,Female,49,Technology,2,2100.0,Credit Card,17/04/2022,Kanyon
3166,Female,46,Clothing,5,1500.4,Debit Card,27/03/2022,Istinye Park
3167,Male,56,Clothing,4,1200.32,Cash,25/08/2022,Kanyon
3168,Male,46,Food & Beverage,3,15.69,Cash,11/8/22,Mall of Istanbul
3169,Female,39,Shoes,1,600.17,Cash,25/01/2021,Kanyon
3170,Female,27,Clothing,5,1500.4,Cash,26/11/2021,Istinye Park
3171,Female,36,Toys,5,179.2,Credit Card,11/7/22,Metrocity
3172,Female,28,Books,5,75.75,Cash,30/05/2022,Zorlu Center
3173,Female,29,Clothing,2,600.16,Debit Card,2/2/21,Metropol AVM
3174,Female,39,Toys,4,143.36,Cash,26/03/2021,Mall of Istanbul
3175,Male,55,Souvenir,3,35.19,Debit Card,28/02/2023,Kanyon
3176,Male,53,Shoes,3,1800.51,Credit Card,24/07/2022,Zorlu Center
3177,Male,32,Clothing,1,300.08,Debit Card,28/12/2021,Emaar Square Mall
3178,Female,18,Cosmetics,1,40.66,Debit Card,5/3/21,Mall of Istanbul
3179,Female,69,Clothing,2,600.16,Credit Card,5/4/22,Kanyon
3180,Male,36,Shoes,5,3000.85,Debit Card,7/2/21,Kanyon
3181,Female,51,Technology,4,4200.0,Credit Card,30/04/2022,Mall of Istanbul
3182,Female,24,Technology,1,1050.0,Cash,10/10/22,Forum Istanbul
3183,Male,57,Toys,1,35.84,Cash,10/1/22,Metrocity
3184,Male,50,Cosmetics,2,81.32,Cash,10/4/21,Istinye Park
3185,Female,35,Shoes,1,600.17,Debit Card,24/04/2022,Metropol AVM
3186,Female,49,Clothing,5,1500.4,Credit Card,13/01/2021,Metropol AVM
3187,Male,67,Clothing,3,900.24,Cash,16/02/2021,Istinye Park
3188,Female,50,Souvenir,3,35.19,Cash,18/05/2022,Metrocity
3189,Male,36,Clothing,2,600.16,Credit Card,12/8/22,Kanyon
3190,Male,34,Shoes,5,3000.85,Cash,27/05/2022,Mall of Istanbul
3191,Male,37,Clothing,5,1500.4,Debit Card,19/05/2021,Kanyon
3192,Male,30,Clothing,1,300.08,Credit Card,9/1/23,Metrocity
3193,Male,45,Toys,5,179.2,Cash,2/1/23,Kanyon
3194,Female,31,Souvenir,1,11.73,Credit Card,24/05/2022,Metropol AVM
3195,Male,35,Food & Beverage,3,15.69,Cash,26/06/2021,Zorlu Center
3196,Male,32,Toys,4,143.36,Cash,14/06/2022,Viaport Outlet
3197,Female,37,Clothing,5,1500.4,Credit Card,9/6/22,Mall of Istanbul
3198,Male,59,Food & Beverage,2,10.46,Debit Card,26/07/2021,Kanyon
3199,Female,66,Cosmetics,1,40.66,Credit Card,1/5/22,Kanyon
3200,Female,25,Clothing,3,900.24,Cash,12/12/22,Metrocity
3201,Female,65,Clothing,2,600.16,Cash,24/02/2023,Zorlu Center
3202,Female,48,Books,1,15.15,Credit Card,18/02/2021,Mall of Istanbul
3203,Female,68,Cosmetics,4,162.64,Cash,20/02/2023,Mall of Istanbul
3204,Male,69,Food & Beverage,5,26.15,Cash,14/07/2021,Istinye Park
3205,Female,19,Books,5,75.75,Cash,28/01/2022,Mall of Istanbul
3206,Female,68,Cosmetics,5,203.3,Credit Card,20/01/2023,Metropol AVM
3207,Male,43,Technology,3,3150.0,Debit Card,15/03/2021,Zorlu Center
3208,Male,46,Shoes,2,1200.34,Credit Card,12/4/21,Metropol AVM
3209,Female,37,Clothing,1,300.08,Cash,30/03/2022,Mall of Istanbul
3210,Male,31,Books,2,30.3,Cash,15/01/2022,Mall of Istanbul
3211,Female,63,Shoes,1,600.17,Cash,22/01/2022,Istinye Park
3212,Male,24,Clothing,3,900.24,Credit Card,13/10/2022,Kanyon
3213,Female,18,Clothing,5,1500.4,Cash,29/12/2021,Forum Istanbul
3214,Female,35,Toys,3,107.52,Cash,6/1/21,Metrocity
3215,Male,65,Food & Beverage,3,15.69,Cash,7/5/21,Kanyon
3216,Female,42,Food & Beverage,3,15.69,Credit Card,28/04/2021,Metrocity
3217,Male,63,Food & Beverage,1,5.23,Cash,28/11/2022,Kanyon
3218,Female,60,Cosmetics,3,121.98,Credit Card,1/5/21,Metrocity
3219,Female,40,Souvenir,1,11.73,Credit Card,14/10/2022,Metropol AVM
3220,Male,47,Cosmetics,2,81.32,Cash,5/1/23,Emaar Square Mall
3221,Female,50,Books,5,75.75,Cash,28/02/2022,Mall of Istanbul
3222,Female,68,Clothing,3,900.24,Debit Card,1/2/22,Metrocity
3223,Female,32,Cosmetics,3,121.98,Credit Card,29/03/2022,Istinye Park
3224,Male,55,Clothing,3,900.24,Debit Card,5/1/23,Istinye Park
3225,Female,54,Shoe,1,600.17,Cash,21/07/2022,Istinye Park
3226,Male,38,Food & Beverage,5,26.15,Cash,25/11/2022,Kanyon
3227,Female,48,Clothing,4,1200.32,Cash,2/2/22,Kanyon
3228,Female,34,Books,5,75.75,Cash,24/03/2022,Metropol AVM
3229,Female,47,Food & Beverage,3,15.69,Cash,25/02/2021,Kanyon
3230,Female,68,Books,5,75.75,Credit Card,30/08/2021,Kanyon
3231,Female,44,Food & Beverage,5,26.15,Credit Card,1/6/21,Forum Istanbul
3232,Female,28,Toys,1,35.84,Credit Card,11/4/21,Kanyon
3233,Male,67,Toys,3,107.52,Cash,18/07/2021,Metrocity
3234,Female,43,Food & Beverage,5,26.15,Credit Card,6/3/22,Mall of Istanbul
3235,Female,38,Books,3,45.45,Credit Card,7/1/21,Metrocity
3236,Male,32,Toys,5,179.2,Cash,20/08/2022,Mall of Istanbul
3237,Male,34,Clothing,1,300.08,Debit Card,26/02/2022,Istinye Park
3238,Female,57,Food & Beverage,1,5.23,Debit Card,3/8/21,Istinye Park
3239,Female,61,Clothing,3,900.24,Cash,8/6/22,Forum Istanbul
3240,Female,29,Shoes,1,600.17,Cash,8/1/23,Emaar Square Mall
3241,Male,44,Toys,3,107.52,Debit Card,25/03/2021,Cevahir AVM
3242,Male,49,Clothing,5,1500.4,Debit Card,28/02/2023,Kanyon
3243,Male,47,Books,3,45.45,Cash,26/08/2021,Mall of Istanbul
3244,Male,66,Technology,1,1050.0,Credit Card,2/6/22,Cevahir AVM
3245,Female,48,Shoes,4,2400.68,Cash,29/01/2021,Mall of Istanbul
3246,Female,65,Cosmetics,4,162.64,Debit Card,12/11/22,Mall of Istanbul
3247,Female,49,Clothing,4,1200.32,Debit Card,4/10/21,Metrocity
3248,Male,22,Food & Beverage,5,26.15,Cash,30/01/2023,Cevahir AVM
3249,Female,67,Books,5,75.75,Cash,19/01/2023,Mall of Istanbul
3250,Female,62,Souvenir,4,46.92,Cash,30/10/2021,Zorlu Center
3251,Female,36,Shoes,2,1200.34,Cash,20/06/2021,Mall of Istanbul
3252,Male,38,Souvenir,2,23.46,Cash,19/01/2023,Kanyon
3253,Male,54,Books,4,60.6,Credit Card,30/08/2021,Mall of Istanbul
3254,Male,54,Souvenir,5,58.65,Credit Card,7/4/22,Istinye Park
3255,Female,68,Clothing,5,1500.4,Cash,13/07/2021,Metrocity
3256,Female,34,Cosmetics,1,40.66,Cash,14/08/2022,Metrocity
3257,Male,23,Technology,5,5250.0,Credit Card,18/01/2022,Kanyon
3258,Female,35,Cosmetics,1,40.66,Credit Card,1/11/21,Istinye Park
3259,Male,37,Clothing,2,600.16,Debit Card,19/01/2022,Kanyon
3260,Male,31,Souvenir,2,23.46,Credit Card,5/7/21,Kanyon
3261,Female,23,Clothing,4,1200.32,Cash,11/3/21,Mall of Istanbul
3262,Female,40,Toys,1,35.84,Credit Card,27/04/2022,Istinye Park
3263,Female,31,Clothing,5,1500.4,Cash,12/3/22,Kanyon
3264,Female,19,Clothing,1,300.08,Credit Card,8/10/22,Viaport Outlet
3265,Female,40,Clothing,3,900.24,Cash,17/07/2021,Viaport Outlet
3266,Female,59,Food & Beverage,4,20.92,Cash,1/2/23,Metrocity
3267,Male,57,Books,5,75.75,Cash,16/08/2022,Metrocity
3268,Male,41,Cosmetics,4,162.64,Credit Card,20/12/2022,Metropol AVM
3269,Female,69,Clothing,1,300.08,Credit Card,27/04/2021,Kanyon
3270,Male,47,Cosmetics,3,121.98,Cash,24/08/2022,Mall of Istanbul
3271,Male,38,Shoes,1,600.17,Credit Card,11/3/22,Mall of Istanbul
3272,Male,54,Shoes,4,2400.68,Cash,4/12/22,Istinye Park
3273,Male,36,Shoes,4,2400.68,Cash,30/01/2021,Zorlu Center
3274,Male,27,Clothing,4,1200.32,Credit Card,19/11/2021,Mall of Istanbul
3275,Female,40,Cosmetics,5,203.3,Credit Card,17/04/2022,Mall of Istanbul
3276,Female,24,Clothing,1,300.08,Credit Card,11/5/21,Emaar Square Mall
3277,Female,29,Shoes,4,2400.68,Cash,20/05/2021,Kanyon
3278,Female,33,Books,5,75.75,Cash,1/2/21,Cevahir AVM
3279,Female,18,Clothing,5,1500.4,Cash,6/2/21,Metrocity
3280,Male,19,Clothing,5,1500.4,Debit Card,12/3/21,Mall of Istanbul
3281,Female,66,Souvenir,3,35.19,Debit Card,4/3/22,Forum Istanbul
3282,Female,59,Technology,4,4200.0,Cash,24/06/2021,Mall of Istanbul
3283,Female,27,Clothing,4,1200.32,Debit Card,4/11/22,Istinye Park
3284,Female,64,Clothing,4,1200.32,Cash,14/10/2022,Mall of Istanbul
3285,Male,42,Clothing,3,900.24,Credit Card,6/3/23,Kanyon
3286,Male,66,Clothing,2,600.16,Credit Card,28/05/2022,Forum Istanbul
3287,Female,21,Clothing,2,600.16,Debit Card,23/07/2021,Emaar Square Mall
3288,Male,53,Clothing,2,600.16,Credit Card,9/6/22,Mall of Istanbul
3289,Male,38,Clothing,2,600.16,Cash,15/03/2022,Metropol AVM
3290,Male,23,Cosmetics,3,121.98,Debit Card,21/04/2022,Mall of Istanbul
3291,Female,60,Technology,2,2100.0,Credit Card,6/11/22,Emaar Square Mall
3292,Female,62,Cosmetics,1,40.66,Credit Card,22/06/2021,Forum Istanbul
3293,Male,41,Books,2,30.3,Credit Card,20/06/2021,Cevahir AVM
3294,Female,37,Clothing,2,600.16,Cash,10/1/23,Cevahir AVM
3295,Male,48,Clothing,1,300.08,Cash,23/06/2022,Istinye Park
3296,Male,51,Food & Beverage,5,26.15,Credit Card,23/05/2022,Mall of Istanbul
3297,Female,42,Shoes,5,3000.85,Credit Card,20/04/2022,Metrocity
3298,Male,37,Cosmetics,2,81.32,Cash,16/07/2021,Kanyon
3299,Male,41,Technology,2,2100.0,Credit Card,18/02/2022,Mall of Istanbul
3300,Female,46,Clothing,5,1500.4,Cash,11/12/21,Metropol AVM
3301,Female,25,Souvenir,2,23.46,Cash,29/11/2021,Emaar Square Mall
3302,Female,47,Books,3,45.45,Cash,18/04/2021,Zorlu Center
3303,Female,19,Shoes,2,1200.34,Cash,28/08/2021,Emaar Square Mall
3304,Female,36,Clothing,5,1500.4,Cash,27/12/2022,Metropol AVM
3305,Male,21,Clothing,2,600.16,Credit Card,6/7/21,Metrocity
3306,Female,35,Shoes,1,600.17,Debit Card,9/1/22,Kanyon
3307,Female,32,Technology,2,2100.0,Credit Card,24/02/2022,Mall of Istanbul
3308,Male,38,Food & Beverage,4,20.92,Debit Card,8/8/22,Istinye Park
3309,Male,36,Food & Beverage,3,15.69,Cash,23/04/2022,Mall of Istanbul
3310,Female,33,Clothing,4,1200.32,Credit Card,13/11/2022,Metropol AVM
3311,Male,43,Clothing,3,900.24,Cash,20/10/2022,Mall of Istanbul
3312,Male,35,Shoes,5,3000.85,Debit Card,16/09/2022,Emaar Square Mall
3313,Female,44,Shoes,2,1200.34,Cash,7/8/21,Kanyon
3314,Male,59,Cosmetics,2,81.32,Cash,21/10/2022,Istinye Park
3315,Female,67,Toys,4,143.36,Debit Card,29/03/2022,Istinye Park
3316,Female,68,Shoes,2,1200.34,Cash,29/03/2021,Metrocity
3317,Male,33,Toys,4,143.36,Credit Card,27/05/2022,Istinye Park
3318,Female,46,Clothing,2,600.16,Credit Card,10/10/22,Metrocity
3319,Male,68,Food & Beverage,4,20.92,Credit Card,4/11/22,Kanyon
3320,Female,24,Books,5,75.75,Cash,25/10/2022,Kanyon
3321,Female,40,Clothing,4,1200.32,Cash,20/01/2021,Mall of Istanbul
3322,Female,27,Clothing,1,300.08,Cash,17/05/2022,Metrocity
3323,Female,68,Technology,1,1050.0,Debit Card,19/01/2023,Metrocity
3324,Female,28,Clothing,4,1200.32,Credit Card,6/1/21,Viaport Outlet
3325,Female,37,Food & Beverage,1,5.23,Cash,8/4/22,Kanyon
3326,Male,64,Food & Beverage,2,10.46,Cash,9/10/21,Metropol AVM
3327,Female,31,Clothing,4,1200.32,Cash,9/6/22,Metrocity
3328,Male,65,Clothing,1,300.08,Debit Card,28/07/2022,Kanyon
3329,Male,53,Cosmetics,5,203.3,Cash,18/08/2022,Kanyon
3330,Female,30,Food & Beverage,3,15.69,Credit Card,9/1/23,Emaar Square Mall
3331,Male,42,Clothing,3,900.24,Credit Card,14/12/2022,Mall of Istanbul
3332,Male,60,Books,5,75.75,Cash,11/12/21,Kanyon
3333,Male,56,Food & Beverage,2,10.46,Debit Card,14/02/2021,Emaar Square Mall
3334,Male,27,Books,3,45.45,Credit Card,20/11/2021,Metrocity
3335,Female,65,Cosmetics,1,40.66,Credit Card,9/10/22,Metrocity
3336,Male,62,Shoes,3,1800.51,Credit Card,3/12/21,Cevahir AVM
3337,Female,46,Books,2,30.3,Debit Card,4/3/22,Mall of Istanbul
3338,Female,38,Shoes,5,3000.85,Cash,19/08/2022,Cevahir AVM
3339,Male,37,Books,2,30.3,Cash,2/2/22,Metrocity
3340,Male,49,Cosmetics,2,81.32,Debit Card,26/02/2021,Kanyon
3341,Male,48,Food & Beverage,4,20.92,Credit Card,20/06/2021,Mall of Istanbul
3342,Female,18,Cosmetics,5,203.3,Debit Card,15/11/2022,Kanyon
3343,Female,48,Clothing,3,900.24,Cash,24/07/2021,Forum Istanbul
3344,Female,24,Clothing,4,1200.32,Credit Card,1/6/22,Mall of Istanbul
3345,Female,58,Shoes,4,2400.68,Debit Card,6/3/21,Emaar Square Mall
3346,Male,59,Clothing,4,1200.32,Credit Card,2/4/21,Kanyon
3347,Female,61,Souvenir,5,58.65,Debit Card,11/2/23,Kanyon
3348,Male,43,Toys,5,179.2,Cash,8/5/22,Emaar Square Mall
3349,Female,49,Shoes,5,3000.85,Cash,25/04/2022,Cevahir AVM
3350,Male,44,Toys,5,179.2,Debit Card,3/6/21,Emaar Square Mall
3351,Female,58,Toys,2,71.68,Credit Card,26/08/2021,Forum Istanbul
3352,Male,69,Clothing,2,600.16,Debit Card,17/01/2021,Istinye Park
3353,Male,67,Clothing,2,600.16,Cash,1/3/21,Mall of Istanbul
3354,Female,43,Clothing,3,900.24,Credit Card,11/12/21,Mall of Istanbul
3355,Male,53,Food & Beverage,2,10.46,Cash,4/6/21,Cevahir AVM
3356,Female,57,Clothing,4,1200.32,Cash,8/12/21,Zorlu Center
3357,Male,54,Clothing,1,300.08,Cash,14/05/2022,Metropol AVM
3358,Male,29,Cosmetics,5,203.3,Cash,10/10/22,Viaport Outlet
3359,Female,31,Souvenir,2,23.46,Cash,31/03/2021,Kanyon
3360,Female,43,Souvenir,1,11.73,Debit Card,20/08/2022,Kanyon
3361,Male,33,Clothing,4,1200.32,Cash,31/08/2022,Kanyon
3362,Female,19,Food & Beverage,2,10.46,Debit Card,23/07/2022,Mall of Istanbul
3363,Female,66,Toys,5,179.2,Cash,24/05/2022,Metrocity
3364,Female,20,Clothing,1,300.08,Cash,5/7/22,Zorlu Center
3365,Male,18,Clothing,3,900.24,Cash,7/12/21,Forum Istanbul
3366,Female,25,Clothing,4,1200.32,Credit Card,19/01/2022,Metropol AVM
3367,Male,60,Clothing,2,600.16,Credit Card,24/09/2022,Mall of Istanbul
3368,Female,20,Clothing,4,1200.32,Credit Card,17/01/2022,Emaar Square Mall
3369,Female,24,Souvenir,5,58.65,Debit Card,27/01/2023,Kanyon
3370,Male,43,Cosmetics,3,121.98,Cash,7/12/21,Kanyon
3371,Female,32,Clothing,1,300.08,Credit Card,29/12/2021,Forum Istanbul
3372,Female,62,Clothing,1,300.08,Cash,2/8/22,Emaar Square Mall
3373,Male,21,Clothing,1,300.08,Credit Card,7/12/22,Viaport Outlet
3374,Female,44,Food & Beverage,3,15.69,Cash,13/08/2022,Metrocity
3375,Male,24,Cosmetics,4,162.64,Cash,14/10/2022,Metrocity
3376,Male,46,Clothing,1,300.08,Cash,3/6/22,Metropol AVM
3377,Male,23,Books,2,30.3,Credit Card,25/12/2022,Emaar Square Mall
3378,Female,31,Clothing,3,900.24,Cash,13/02/2023,Mall of Istanbul
3379,Female,66,Clothing,1,300.08,Credit Card,7/11/22,Zorlu Center
3380,Male,21,Clothing,1,300.08,Credit Card,24/08/2021,Kanyon
3381,Male,41,Clothing,2,600.16,Credit Card,2/6/21,Mall of Istanbul
3382,Male,56,Food & Beverage,1,5.23,Debit Card,22/08/2021,Metrocity
3383,Male,36,Cosmetics,2,81.32,Credit Card,21/11/2021,Metropol AVM
3384,Male,53,Cosmetics,1,40.66,Credit Card,8/2/23,Istinye Park
3385,Male,58,Shoes,1,600.17,Cash,9/9/22,Istinye Park
3386,Male,57,Clothing,3,900.24,Cash,21/06/2022,Mall of Istanbul
3387,Male,42,Food & Beverage,5,26.15,Cash,23/01/2021,Mall of Istanbul
3388,Male,22,Cosmetics,1,40.66,Credit Card,8/2/21,Emaar Square Mall
3389,Male,67,Cosmetics,1,40.66,Debit Card,27/08/2022,Metrocity
3390,Female,62,Books,5,75.75,Debit Card,9/10/22,Kanyon
3391,Female,63,Clothing,2,600.16,Cash,7/12/21,Zorlu Center
3392,Female,42,Food & Beverage,5,26.15,Cash,3/7/22,Metrocity
3393,Male,51,Food & Beverage,1,5.23,Debit Card,29/10/2022,Metrocity
3394,Male,65,Cosmetics,2,81.32,Cash,19/04/2022,Emaar Square Mall
3395,Female,59,Clothing,5,1500.4,Credit Card,9/11/22,Mall of Istanbul
3396,Female,51,Technology,1,1050.0,Cash,22/11/2022,Istinye Park
3397,Male,59,Clothing,1,300.08,Credit Card,7/6/21,Kanyon
3398,Female,42,Food & Beverage,5,26.15,Cash,25/12/2022,Metropol AVM
3399,Female,18,Clothing,5,1500.4,Credit Card,4/7/21,Mall of Istanbul
3400,Female,58,Clothing,4,1200.32,Cash,4/5/22,Metrocity
3401,Male,55,Cosmetics,5,203.3,Cash,10/3/22,Emaar Square Mall
3402,Male,32,Souvenir,4,46.92,Cash,22/01/2022,Forum Istanbul
3403,Female,27,Clothing,4,1200.32,Cash,6/7/22,Kanyon
3404,Female,24,Food & Beverage,1,5.23,Credit Card,11/4/21,Kanyon
3405,Female,36,Souvenir,2,23.46,Credit Card,1/9/21,Kanyon
3406,Male,38,Clothing,1,300.08,Credit Card,14/02/2022,Istinye Park
3407,Male,58,Clothing,4,1200.32,Cash,17/06/2022,Emaar Square Mall
3408,Female,27,Clothing,4,1200.32,Debit Card,17/01/2023,Istinye Park
3409,Male,58,Toys,4,143.36,Credit Card,6/9/22,Zorlu Center
3410,Female,63,Shoes,2,1200.34,Cash,7/6/22,Kanyon
3411,Male,44,Food & Beverage,3,15.69,Cash,8/8/22,Kanyon
3412,Female,22,Cosmetics,4,162.64,Credit Card,12/3/22,Forum Istanbul
3413,Female,60,Food & Beverage,1,5.23,Cash,6/8/22,Cevahir AVM
3414,Female,56,Technology,1,1050.0,Debit Card,12/1/21,Metropol AVM
3415,Female,62,Food & Beverage,3,15.69,Credit Card,21/09/2022,Metrocity
3416,Female,56,Cosmetics,2,81.32,Cash,5/8/21,Mall of Istanbul
3417,Male,59,Technology,3,3150.0,Credit Card,17/09/2021,Mall of Istanbul
3418,Male,46,Clothing,2,600.16,Credit Card,4/1/23,Metropol AVM
3419,Male,24,Toys,4,143.36,Credit Card,22/04/2021,Metrocity
3420,Female,26,Shoes,3,1800.51,Cash,23/01/2023,Mall of Istanbul
3421,Male,35,Shoes,3,1800.51,Cash,13/03/2022,Metropol AVM
3422,Female,48,Cosmetics,5,203.3,Cash,18/02/2023,Mall of Istanbul
3423,Male,57,Toys,4,143.36,Debit Card,10/9/22,Metropol AVM
3424,Female,40,Shoes,3,1800.51,Debit Card,14/09/2022,Kanyon
3425,Male,30,Cosmetics,3,121.98,Debit Card,22/09/2021,Kanyon
3426,Female,60,Shoes,1,600.17,Credit Card,3/3/21,Metrocity
3427,Male,20,Toys,4,143.36,Credit Card,17/12/2022,Metrocity
3428,Male,46,Clothing,5,1500.4,Cash,23/12/2022,Kanyon
3429,Male,50,Souvenir,1,11.73,Cash,24/11/2021,Metrocity
3430,Female,50,Souvenir,4,46.92,Credit Card,20/12/2021,Istinye Park
3431,Male,28,Clothing,1,300.08,Credit Card,3/8/21,Metrocity
3432,Male,44,Food & Beverage,5,26.15,Cash,4/3/23,Metropol AVM
3433,Female,56,Shoes,1,600.17,Debit Card,19/10/2022,Metropol AVM
3434,Female,54,Souvenir,2,23.46,Cash,6/4/22,Cevahir AVM
3435,Male,29,Toys,1,35.84,Cash,11/8/21,Cevahir AVM
3436,Female,40,Clothing,4,1200.32,Credit Card,5/5/22,Kanyon
3437,Female,30,Food & Beverage,3,15.69,Cash,1/1/21,Cevahir AVM
3438,Male,37,Books,2,30.3,Credit Card,22/06/2021,Metropol AVM
3439,Female,18,Souvenir,4,46.92,Credit Card,25/05/2021,Mall of Istanbul
3440,Male,60,Clothing,2,600.16,Credit Card,4/8/21,Kanyon
3441,Male,33,Clothing,2,600.16,Debit Card,13/01/2023,Forum Istanbul
3442,Female,38,Cosmetics,1,40.66,Cash,10/4/22,Kanyon
3443,Male,47,Clothing,3,900.24,Credit Card,21/02/2023,Emaar Square Mall
3444,Female,27,Shoes,5,3000.85,Cash,2/4/22,Kanyon
3445,Male,63,Clothing,1,300.08,Cash,18/02/2022,Metropol AVM
3446,Female,52,Clothing,1,300.08,Debit Card,21/10/2022,Kanyon
3447,Male,32,Clothing,5,1500.4,Credit Card,10/9/22,Metropol AVM
3448,Female,63,Cosmetics,2,81.32,Debit Card,6/1/23,Kanyon
3449,Female,45,Cosmetics,5,203.3,Cash,22/05/2021,Istinye Park
3450,Male,24,Shoes,4,2400.68,Debit Card,12/2/21,Emaar Square Mall
3451,Female,36,Clothing,1,300.08,Debit Card,24/03/2022,Metrocity
3452,Male,56,Books,4,60.6,Credit Card,30/03/2022,Kanyon
3453,Female,31,Shoes,3,1800.51,Cash,3/3/21,Istinye Park
3454,Female,21,Clothing,3,900.24,Credit Card,18/02/2021,Mall of Istanbul
3455,Female,37,Clothing,4,1200.32,Cash,10/1/22,Zorlu Center
3456,Female,68,Toys,2,71.68,Credit Card,27/05/2021,Metropol AVM
3457,Male,53,Food & Beverage,2,10.46,Credit Card,7/7/21,Mall of Istanbul
3458,Male,35,Clothing,2,600.16,Cash,2/12/21,Zorlu Center
3459,Male,22,Shoes,3,1800.51,Cash,5/8/21,Metrocity
3460,Female,27,Books,3,45.45,Cash,20/10/2022,Metrocity
3461,Female,38,Clothing,5,1500.4,Cash,8/7/22,Forum Istanbul
3462,Female,30,Shoes,5,3000.85,Cash,18/05/2022,Cevahir AVM
3463,Male,27,Souvenir,2,23.46,Debit Card,3/6/21,Kanyon
3464,Female,23,Books,1,15.15,Cash,7/5/22,Metrocity
3465,Female,41,Food & Beverage,2,10.46,Cash,31/01/2021,Metropol AVM
3466,Male,60,Cosmetics,5,203.3,Cash,17/02/2021,Emaar Square Mall
3467,Male,27,Shoes,4,2400.68,Cash,12/1/21,Mall of Istanbul
3468,Female,52,Food & Beverage,5,26.15,Credit Card,9/5/21,Mall of Istanbul
3469,Female,30,Clothing,5,1500.4,Debit Card,5/10/21,Viaport Outlet
