invoice_no,customer_id,gender, age ,category,quantity,Price,payment_method,invoice_date,shopping_mall
I173623,C245323,Male,50,Food & Beverage,2,10.46,Cash,24/07/2021,Viaport Outlet
I171595,C159200,Female,62,Shoes,5,3000.85,Cash,17/07/2021,Kanyon
I592667,C218563,Female,42,Toys,2,71.68,Credit Card,2/5/21,Mall of Istanbul
I219251,C255605,Male,51,Shoes,5,3000.85,Credit Card,23/06/2022,Istinye Park
I108696,C236634,Female,69,Clothing,2,600.16,Debit Card,16/06/2021,Viaport Outlet
I506939,C183217,Female,22,Clothing,4,1200.32,Credit Card,11/6/22,Mall of Istanbul
I289969,C280561,Female,46,Cosmetics,2,81.32,Debit Card,19/03/2021,Metrocity
I239919,C481043,Female,23,Clothing,5,1500.4,Cash,2/4/22,Istinye Park
I130134,C306840,Female,54,Cosmetics,2,81.32,Debit Card,21/02/2021,Mall of Istanbul
I902936,C333314,Female,58,Clothing,3,900.24,Cash,12/2/22,Kanyon
I245796,C124297,Male,46,Shoes,3,1800.51,Credit Card,28/01/2022,Kanyon
I264887,C318868,Female,65,Clothing,1,300.08,Credit Card,21/01/2021,Kanyon
I161164,C162953,Female,37,Cosmetics,2,81.32,Credit Card,24/04/2021,Kanyon
I170865,C262224,Female,44,Clothing,2,600.16,Credit Card,8/1/23,Kanyon
I335891,C296671,Female,69,Cosmetics,4,162.64,Credit Card,25/07/2021,Viaport Outlet
I619628,C158333,Male,67,Cosmetics,1,40.66,Cash,15/02/2022,Metrocity
I242405,C606956,Female,46,Books,4,60.6,Cash,16/01/2021,Zorlu Center
I158360,C249587,Female,48,Souvenir,3,35.19,Credit Card,14/07/2021,Mall of Istanbul
I261543,C153795,Female,40,Toys,4,143.36,Credit Card,7/9/21,Istinye Park
I113722,C166218,Female,25,Clothing,5,1500.4,Credit Card,12/9/22,Mall of Istanbul
I262236,C338865,Male,43,Clothing,4,1200.32,Credit Card,21/02/2021,Kanyon
I894986,C265728,Female,20,Cosmetics,1,40.66,Cash,24/11/2021,Mall of Istanbul
I301224,C889550,Female,44,Toys,4,143.36,Cash,11/5/22,Kanyon
I824198,C104069,Female,49,Cosmetics,4,162.64,Credit Card,28/08/2021,Mall of Istanbul
I336617,C231803,Female,26,Clothing,2,600.16,Cash,3/5/22,Metrocity
I608683,C172614,Female,62,Clothing,5,1500.4,Debit Card,9/11/22,Viaport Outlet
I317535,C332238,Female,39,Cosmetics,1,40.66,Debit Card,6/2/23,Metropol AVM
I448589,C955533,Female,56,Cosmetics,2,81.32,Debit Card,26/02/2022,Mall of Istanbul
I799731,C866159,Female,56,Cosmetics,2,81.32,Credit Card,18/02/2022,Mall of Istanbul
I132311,C843458,Female,36,Souvenir,1,11.73,Cash,30/11/2021,Istinye Park
I196936,C300290,Male,23,Food & Beverage,2,10.46,Credit Card,28/06/2021,Viaport Outlet
I835759,C334286,Male,46,Cosmetics,1,40.66,Cash,13/11/2022,Mall of Istanbul
I163762,C168608,Female,20,Toys,5,179.2,Credit Card,26/01/2022,Kanyon
I202339,C837457,Male,33,Clothing,1,300.08,Credit Card,14/09/2021,Istinye Park
I339170,C825835,Male,32,Food & Beverage,3,15.69,Credit Card,2/1/21,Mall of Istanbul
I134122,C563818,Female,44,Clothing,2,600.16,Cash,17/03/2022,Mall of Istanbul
I188110,C996363,Female,21,Toys,2,71.68,Cash,20/01/2022,Mall of Istanbul
I896363,C262874,Female,21,Toys,4,143.36,Credit Card,19/11/2022,Mall of Istanbul
I276993,C295755,Male,42,Cosmetics,1,40.66,Credit Card,11/2/21,Istinye Park
I454160,C481685,Male,52,Clothing,5,1500.4,Cash,31/10/2021,Metrocity
I171406,C266933,Male,35,Clothing,2,600.16,Cash,7/11/21,Metropol AVM
I159535,C237554,Male,51,Toys,4,143.36,Credit Card,23/01/2022,Metropol AVM
I184683,C240353,Male,69,Souvenir,3,35.19,Cash,16/07/2022,Forum Istanbul
I253196,C132258,Female,67,Clothing,1,300.08,Credit Card,22/04/2022,Mall of Istanbul
I277084,C229762,Female,63,Cosmetics,3,121.98,Credit Card,29/07/2022,Kanyon
I327544,C585000,Female,18,Food & Beverage,2,10.46,Cash,12/5/21,Mall of Istanbul
I257433,C205929,Male,62,Clothing,3,900.24,Cash,18/03/2022,Metrocity
I192947,C274762,Male,45,Technology,2,2100.0,Cash,22/10/2022,Emaar Square Mall
I295604,C327796,Female,39,Shoes,3,1800.51,Credit Card,7/6/21,Metropol AVM
I245321,C218942,Female,61,Shoes,2,1200.34,Debit Card,11/6/21,Istinye Park
I936612,C280840,Female,56,Food & Beverage,1,5.23,Cash,16/04/2021,Mall of Istanbul
I151017,C293977,Male,29,Technology,4,4200.0,Cash,29/09/2021,Emaar Square Mall
I329293,C148102,Male,50,Shoes,4,2400.68,Credit Card,7/1/23,Cevahir AVM
I945338,C203369,Male,38,Books,2,30.3,Credit Card,9/9/22,Mall of Istanbul
I431371,C812470,Male,56,Clothing,4,1200.32,Cash,4/8/21,Kanyon
I121797,C109467,Female,49,Food & Beverage,1,5.23,Cash,9/2/23,Kanyon
I161949,C159164,Female,66,Toys,3,107.52,Debit Card,4/7/22,Mall of Istanbul
I607043,C288375,Female,69,Clothing,4,1200.32,Debit Card,23/10/2021,Metrocity
I192377,C179945,Female,58,Clothing,1,300.08,Cash,20/10/2021,Kanyon
I323673,C655687,Male,33,Toys,2,71.68,Credit Card,12/10/22,Forum Istanbul
I292804,C857495,Female,46,Cosmetics,3,121.98,Debit Card,26/03/2022,Cevahir AVM
I576135,C217618,Female,31,Clothin,4,1200.32,Credit Card,25/04/2021,Mall of Istanbul
I328787,C123470,Female,49,Toys,1,35.84,Cash,23/01/2022,Viaport Outlet
I217205,C707012,Female,35,Books,5,75.75,Debit Card,26/03/2022,Metrocity
I224455,C262078,Female,29,Toys,4,143.36,Cash,6/9/22,Istinye Park
I951462,C530359,Female,36,Clothing,4,1200.32,Cash,2/2/21,Kanyon
I240176,C161616,Female,39,Clothing,3,900.24,Cash,5/8/22,Mall of Istanbul
I311748,C295383,Female,42,Clothing,2,600.16,Credit Card,10/12/22,Mall of Istanbul
I155582,C943059,Male,24,Clothing,3,900.24,Cash,13/12/2021,Metropol AVM
I138560,C422114,Female,68,Food & Beverage,4,20.92,Cash,12/10/22,Mall of Istanbul
I150021,C715915,Female,62,Cosmetics,3,121.98,Credit Card,26/01/2021,Forum Istanbul
I130952,C175277,Male,20,Food & Beverage,3,15.69,Cash,3/5/21,Kanyon
I337898,C313987,Male,41,Clothing,1,300.08,Credit Card,8/5/22,Mall of Istanbul
I127794,C294064,Female,36,Clothing,3,900.24,Credit Card,8/5/21,Istinye Park
I180285,C837007,Male,19,Clothing,1,300.08,Cash,8/7/21,Mall of Istanbul
I307304,C282521,Female,22,Food & Beverage,5,26.15,Credit Card,2/4/21,Mall of Istanbul
I274517,C458279,Female,43,Food & Beverage,1,5.23,Debit Card,19/05/2021,Emaar Square Mall
I109837,C511355,Female,28,Clothing,5,1500.4,Cash,25/04/2022,Metropol AVM
I244610,C273805,Female,18,Shoes,1,600.17,Credit Card,30/04/2021,Istinye Park
I599431,C289917,Male,25,Shoes,1,600.17,Credit Card,7/1/21,Mall of Istanbul
I860483,C189653,Female,50,Toys,3,107.52,Cash,17/10/2021,Kanyon
I416418,C193836,Male,27,Food & Beverage,2,10.46,Credit Card,30/08/2021,Istinye Park
I313884,C131205,Male,46,Toys,4,143.36,Cash,19/09/2021,Metrocity
I236841,C763003,Male,66,Food & Beverage,5,26.15,Credit Card,14/12/2021,Metrocity
I162848,C915854,Female,49,Shoes,2,1200.34,Cash,28/05/2022,Mall of Istanbul
I153097,C166481,Female,34,Souvenir,3,35.19,Credit Card,21/04/2021,Metrocity
I377816,C315962,Female,33,Shoes,3,1800.51,Debit Card,18/12/2022,Cevahir AVM
I228774,C141915,Male,19,Cosmetics,2,81.32,Credit Card,20/11/2022,Mall of Istanbul
I188821,C324531,Female,46,Clothing,5,1500.4,Debit Card,13/01/2023,Mall of Istanbul
I778876,C278623,Male,43,Cosmetics,1,40.66,Credit Card,9/3/22,Kanyon
I121117,C327814,Female,23,Clothing,4,1200.32,Cash,6/10/21,Mall of Istanbul
I546394,C807202,Male,64,Toys,2,71.68,Debit Card,12/11/21,Mall of Istanbul
I235846,C311986,Male,47,Books,5,75.75,Credit Card,5/9/22,Metropol AVM
I108169,C238466,Female,20,Clothing,4,1200.32,Debit Card,31/05/2021,Metropol AVM
I919156,C246587,Male,43,Technology,4,4200.0,Cash,28/08/2022,Metrocity
I327966,C107209,Female,32,Food & Beverage,1,5.23,Cash,5/2/23,Metropol AVM
I369791,C250999,Female,35,Clothing,4,1200.32,Debit Card,21/05/2021,Istinye Park
I648487,C289274,Female,58,Clothing,5,1500.4,Cash,22/02/2022,Cevahir AVM
I367186,C240393,Female,55,Clothing,3,900.24,Cash,27/04/2021,Kanyon
I108832,C329896,Female,60,Shoes,3,1800.51,Credit Card,15/02/2022,Istinye Park
I127560,C743112,Male,46,Toys,4,143.36,Credit Card,8/1/21,Cevahir AVM
I101017,C124932,Female,40,Shoes,5,3000.85,Cash,24/07/2022,Mall of Istanbul
I447313,C344355,Female,45,Cosmetics,3,121.98,Credit Card,6/2/21,Mall of Istanbul
I585233,C263052,Female,58,Food & Beverage,5,26.15,Cash,28/07/2022,Kanyon
I211156,C196680,Male,67,Clothing,4,1200.32,Debit Card,4/2/23,Zorlu Center
I516437,C882574,Female,27,Clothing,5,1500.4,Cash,25/08/2021,Kanyon
I174424,C191349,Female,33,Cosmetics,1,40.66,Cash,16/04/2021,Metrocity
I376143,C324233,Female,47,Food & Beverage,3,15.69,Debit Card,3/1/21,Metrocity
I629445,C123290,Male,34,Souvenir,1,11.73,Debit Card,17/03/2022,Kanyon
I144517,C217770,Female,43,Food & Beverage,1,5.23,Credit Card,4/11/22,Zorlu Center
I833167,C763792,Female,63,Cosmetics,4,162.64,Debit Card,17/01/2022,Metrocity
I183783,C275786,Male,47,Toys,3,107.52,Cash,13/08/2021,Forum Istanbul
I215961,C241934,Male,46,Technology,4,4200.0,Credit Card,26/09/2021,Viaport Outlet
I286397,C371512,Male,34,Clothing,2,600.16,Credit Card,29/03/2021,Istinye Park
I268305,C467982,Female,54,Clothing,2,600.16,Debit Card,5/7/21,Metropol AVM
I465126,C365951,Female,56,Cosmetics,5,203.3,Credit Card,12/10/22,Kanyon
I120390,C547607,Female,60,Clothing,1,300.08,Debit Card,30/11/2021,Istinye Park
I122942,C291509,Female,27,Cosmetics,3,121.98,Credit Card,23/04/2021,Metrocity
I214201,C127892,Female,35,Clothing,5,1500.4,Cash,4/11/22,Metrocity
I266006,C260992,Male,47,Clothing,4,1200.32,Credit Card,21/04/2022,Metropol AVM
I111966,C573830,Female,42,Toys,3,107.52,Credit Card,19/07/2022,Kanyon
I136107,C283101,Female,37,Clothing,3,900.24,Cash,27/11/2021,Metrocity
I198951,C158677,Male,69,Clothing,1,300.08,Debit Card,25/03/2021,Kanyon
I218327,C162768,Male,29,Souvenir,2,23.46,Credit Card,21/11/2022,Istinye Park
I213661,C921284,Male,41,Shoes,4,2400.68,Cash,13/01/2022,Metrocity
I310262,C330585,Male,47,Technology,3,3150.0,Credit Card,22/01/2023,Metrocity
I294767,C154300,Female,37,Souvenir,5,58.65,Cash,10/10/21,Cevahir AVM
I463873,C189331,Female,52,Cosmetics,5,203.3,Credit Card,31/10/2021,Metrocity
I818944,C291539,Female,59,Souvenir,1,11.73,Cash,15/02/2023,Istinye Park
I215353,C221512,Female,58,Clothing,4,1200.32,Credit Card,28/09/2021,Viaport Outlet
I266074,C235354,Male,62,Clothing,4,1200.32,Credit Card,8/1/23,Metrocity
I797383,C128295,Female,28,Clothing,3,900.24,Credit Card,14/10/2021,Metropol AVM
I324715,C295349,Male,49,Technology,1,1050.0,Cash,11/12/21,Kanyon
I280150,C210385,Male,18,Clothing,5,1500.4,Credit Card,19/08/2021,Mall of Istanbul
I114315,C116955,Female,44,Shoes,1,600.17,Cash,2/1/22,Istinye Park
I138326,C262104,Female,45,Clothing,3,900.24,Credit Card,15/05/2022,Mall of Istanbul
I175448,C336462,Male,26,Souvenir,4,46.92,Debit Card,6/11/21,Istinye Park
I965235,C273559,Female,65,Clothing,4,1200.32,Cash,11/5/22,Zorlu Center
I276252,C314007,Female,33,Cosmetics,1,40.66,Debit Card,1/12/21,Forum Istanbul
I191139,C301189,Female,60,Food & Beverage,5,26.15,Debit Card,11/7/22,Cevahir AVM
I894664,C266277,Female,23,Food & Beverage,4,20.92,Cash,16/12/2021,Kanyon
I181081,C313355,Female,57,Technology,4,4200.0,Credit Card,22/01/2023,Metrocity
I286797,C203241,Male,66,Shoes,2,1200.34,Cash,20/06/2022,Mall of Istanbul
I331718,C577764,Female,30,Clothing,5,1500.4,Credit Card,17/03/2021,Metrocity
I165633,C269646,Female,58,Shoes,1,600.17,Debit Card,7/9/22,Metropol AVM
I245695,C238775,Female,32,Clothing,5,1500.4,Credit Card,22/06/2021,Zorlu Center
I701542,C679769,Female,57,Toys,1,35.84,Debit Card,10/8/22,Mall of Istanbul
I205864,C134267,Female,25,Clothing,1,300.08,Cash,5/1/22,Metropol AVM
I339759,C313031,Female,28,Toys,4,143.36,Debit Card,2/1/23,Cevahir AVM
I308711,C209689,Female,18,Clothing,5,1500.4,Credit Card,2/7/22,Cevahir AVM
I525543,C932710,Female,22,Toys,1,35.84,Cash,7/4/22,Kanyon
I263405,C163538,Female,51,Food & Beverage,2,10.46,Cash,9/12/21,Kanyon
I308627,C464945,Female,69,Books,4,60.6,Cash,10/7/22,Cevahir AVM
I108991,C186701,Male,48,Clothing,2,600.16,Debit Card,27/01/2022,Mall of Istanbul
I619255,C135114,Female,53,Clothing,5,1500.4,Cash,30/04/2022,Mall of Istanbul
I100870,C236060,Male,46,Books,2,30.3,Cash,2/3/23,Metrocity
I249724,C191960,Male,52,Technology,1,1050.0,Cash,1/11/22,Istinye Park
I338646,C701990,Female,66,Cosmetics,4,162.64,Cash,7/1/21,Mall of Istanbul
I452371,C287863,Female,68,Cosmetics,3,121.98,Cash,22/06/2021,Kanyon
I197116,C196912,Female,46,Shoes,5,3000.85,Credit Card,26/04/2022,Metrocity
I310687,C574478,Female,58,Cosmetics,3,121.98,Debit Card,13/11/2021,Metrocity
I111985,C141038,Female,32,Food & Beverage,3,15.69,Credit Card,24/11/2022,Metropol AVM
I479710,C753406,Female,53,Cosmetics,4,162.64,Cash,20/08/2022,Istinye Park
I659761,C144584,Female,47,Clothing,1,300.08,Credit Card,18/01/2021,Kanyon
I317704,C198634,Male,26,Clothing,3,900.24,Credit Card,20/01/2021,Metropol AVM
I997586,C166324,Female,29,Food & Beverage,1,5.23,Cash,12/4/22,Metrocity
I251731,C126650,Male,59,Clothing,3,900.24,Debit Card,25/08/2021,Metrocity
I100218,C205490,Male,37,Food & Beverage,1,5.23,Cash,15/10/2022,Kanyon
I384900,C309035,Male,60,Clothing,2,600.16,Cash,15/05/2022,Viaport Outlet
I634369,C233422,Female,29,Toys,2,71.68,Cash,1/8/21,Metrocity
I166106,C361081,Female,61,Clothing,4,1200.32,Debit Card,26/09/2022,Kanyon
I978675,C337907,Female,24,Cosmetics,5,203.3,Debit Card,20/09/2022,Metropol AVM
I287976,C325994,Male,47,Souvenir,2,23.46,Debit Card,25/11/2022,Istinye Park
I257934,C726532,Female,63,Souvenir,1,11.73,Debit Card,23/01/2023,Metrocity
I261790,C509472,Female,67,Clothing,3,900.24,Debit Card,18/12/2021,Kanyon
I215120,C581974,Female,68,Clothing,5,1500.4,Credit Card,30/05/2021,Mall of Istanbul
I156764,C149874,Female,39,Clothing,3,900.24,Cash,12/9/22,Kanyon
I261383,C115078,Female,49,Shoes,1,600.17,Cash,17/02/2023,Kanyon
I770634,C196495,Male,44,Food & Beverage,2,10.46,Credit Card,2/6/22,Metrocity
I659463,C562397,Male,42,Clothing,2,600.16,Debit Card,4/6/22,Istinye Park
I246018,C309112,Female,58,Clothing,5,1500.4,Debit Card,11/1/22,Mall of Istanbul
I455822,C308917,Female,43,Souvenir,1,11.73,Cash,6/1/23,Metrocity
I390915,C129996,Female,56,Technology,3,3150.0,Cash,3/12/22,Istinye Park
I254049,C254745,Male,26,Clothing,4,1200.32,Credit Card,4/3/22,Kanyon
I192863,C151662,Female,49,Clothing,1,300.08,Cash,15/01/2021,Kanyon
I247115,C208767,Male,68,Books,1,15.15,Cash,5/10/21,Emaar Square Mall
I142979,C286077,Male,69,Cosmetics,1,40.66,Cash,8/3/22,Emaar Square Mall
I107965,C763258,Male,52,Food & Beverage,5,26.15,Credit Card,14/04/2021,Zorlu Center
I332502,C862510,Male,68,Toys,4,143.36,Cash,12/1/23,Metrocity
I172362,C266226,Male,64,Cosmetics,5,203.3,Credit Card,6/12/22,Mall of Istanbul
I227313,C297770,Male,41,Clothing,5,1500.4,Credit Card,27/05/2022,Kanyon
I179625,C271493,Female,64,Technology,3,3150.0,Credit Card,30/12/2022,Mall of Istanbul
I113348,C783388,Female,62,Toys,3,107.52,Debit Card,26/05/2022,Mall of Istanbul
I208939,C165155,Male,29,Toys,4,143.36,Credit Card,19/07/2021,Metropol AVM
I137274,C217371,Male,65,Clothing,2,600.16,Cash,26/05/2021,Kanyon
I401270,C242156,Female,25,Clothing,1,300.08,Cash,8/2/23,Kanyon
I230857,C180905,Male,37,Books,2,30.3,Cash,24/02/2021,Kanyon
I676253,C919618,Male,35,Cosmetics,1,40.66,Cash,13/05/2022,Kanyon
I965859,C430259,Female,49,Clothing,5,1500.4,Cash,8/12/22,Metrocity
I180020,C332407,Female,54,Food & Beverage,4,20.92,Credit Card,24/02/2021,Metropol AVM
I272877,C165539,Female,31,Shoes,2,1200.34,Cash,22/10/2021,Kanyon
I279058,C333462,Female,42,Souvenir,2,23.46,Cash,21/06/2021,Istinye Park
I560619,C322886,Female,27,Food & Beverage,4,20.92,Credit Card,26/05/2021,Mall of Istanbul
I536664,C162239,Female,30,Cosmetics,5,203.3,Cash,23/02/2022,Istinye Park
I726508,C313132,Female,68,Shoes,4,2400.68,Cash,19/12/2021,Mall of Istanbul
I441569,C107302,Female,69,Food & Beverage,5,26.15,Debit Card,19/12/2022,Kanyon
I135895,C285685,Female,66,Food & Beverage,2,10.46,Cash,1/9/21,Metrocity
I310466,C214546,Female,39,Cosmetics,5,203.3,Credit Card,8/12/21,Kanyon
I108070,C604791,Male,56,Clothing,5,1500.4,Credit Card,23/02/2023,Metropol AVM
I123892,C570517,Male,54,Souvenir,4,46.92,Credit Card,7/2/22,Kanyon
I114425,C162502,Female,46,Books,2,30.3,Cash,28/07/2022,Mall of Istanbul
I327831,C164911,Female,69,Clothing,3,900.24,Debit Card,3/10/21,Metrocity
I180567,C235406,Male,69,Clothing,2,600.16,Debit Card,22/07/2021,Viaport Outlet
I105274,C447217,Female,48,Technology,4,4200.0,Credit Card,12/1/23,Kanyon
I186714,C387699,Female,61,Cosmetics,4,162.64,Debit Card,23/06/2022,Istinye Park
I255798,C283098,Female,62,Clothing,2,600.16,Debit Card,30/10/2021,Kanyon
I299737,C284730,Male,61,Souvenir,5,58.65,Credit Card,13/12/2021,Kanyon
I139341,C198010,Male,54,Clothing,1,300.08,Debit Card,29/11/2021,Mall of Istanbul
I778009,C259731,Female,40,Clothing,3,900.24,Credit Card,28/07/2022,Viaport Outlet
I315873,C163407,Female,48,Cosmetics,1,40.66,Cash,4/6/22,Kanyon
I141838,C299585,Male,29,Clothing,2,600.16,Cash,20/01/2021,Metrocity
I142694,C329261,Female,46,Clothing,4,1200.32,Credit Card,24/05/2021,Viaport Outlet
I430994,C109878,Male,27,Cosmetics,3,121.98,Cash,28/06/2022,Kanyon
I905673,C272854,Male,42,Food & Beverage,1,5.23,Cash,25/04/2021,Mall of Istanbul
I164865,C139979,Male,39,Clothing,3,900.24,Cash,20/11/2022,Kanyon
I104827,C259393,Male,59,Shoes,2,1200.34,Cash,20/05/2022,Mall of Istanbul
I127332,C279986,Male,34,Food & Beverage,5,26.15,Credit Card,1/6/22,Kanyon
I702741,C969322,Female,50,Cosmetics,4,162.64,Credit Card,20/02/2021,Kanyon
I206694,C267227,Male,38,Books,4,60.6,Cash,10/7/22,Forum Istanbul
I183347,C215332,Female,55,Shoes,5,3000.85,Credit Card,17/10/2021,Cevahir AVM
I278595,C158616,Male,40,Food & Beverage,3,15.69,Credit Card,9/6/21,Emaar Square Mall
I131225,C339538,Male,59,Souvenir,1,11.73,Cash,27/11/2021,Kanyon
I220645,C521667,Male,36,Cosmetics,5,203.3,Credit Card,20/09/2021,Istinye Park
I177755,C308675,Male,25,Clothing,5,1500.4,Credit Card,5/1/22,Mall of Istanbul
I228840,C128660,Female,45,Clothing,2,600.16,Credit Card,5/3/23,Kanyon
I174739,C249222,Male,33,Cosmetics,4,162.64,Credit Card,5/2/23,Kanyon
I133186,C200237,Female,24,Books,1,15.15,Credit Card,2/5/21,Metropol AVM
I592995,C138814,Female,47,Clothing,4,1200.32,Credit Card,2/11/21,Metrocity
I202386,C231666,Female,45,Cosmetics,3,121.98,Cash,7/1/21,Istinye Park
I123540,C325084,Male,51,Clothing,5,1500.4,Credit Card,3/5/21,Kanyon
I143192,C319268,Female,38,Clothing,4,1200.32,Cash,14/05/2021,Zorlu Center
I331873,C200097,Female,24,Toys,3,107.52,Credit Card,24/01/2023,Istinye Park
I225587,C223809,Male,69,Clothing,4,1200.32,Debit Card,15/08/2022,Mall of Istanbul
I147738,C550784,Female,21,Clothing,5,1500.4,Debit Card,28/12/2021,Kanyon
I392545,C100812,Male,46,Technology,3,3150.0,Cash,21/02/2022,Kanyon
I718026,C400606,Female,30,Food & Beverage,1,5.23,Cash,11/12/21,Kanyon
I881513,C158925,Male,40,Clothing,4,1200.32,Debit Card,7/5/22,Viaport Outlet
I276265,C211359,Male,19,Books,3,45.45,Debit Card,14/11/2022,Mall of Istanbul
I219327,C109587,Male,32,Food & Beverage,3,15.69,Credit Card,5/9/22,Kanyon
I161893,C328982,Male,33,Shoes,2,1200.34,Credit Card,22/09/2021,Cevahir AVM
I896617,C786429,Female,59,Food & Beverage,1,5.23,Cash,25/09/2022,Istinye Park
I296581,C594587,Female,64,Clothing,2,600.16,Cash,20/02/2022,Metropol AVM
I204546,C267468,Female,60,Food & Beverage,3,15.69,Credit Card,3/11/22,Mall of Istanbul
I157086,C167574,Female,51,Food & Beverage,3,15.69,Credit Card,25/11/2021,Metropol AVM
I106771,C116515,Female,36,Clothing,2,600.16,Credit Card,28/06/2022,Emaar Square Mall
I175461,C913425,Female,68,Food & Beverage,3,15.69,Cash,26/10/2022,Kanyon
I310978,C697137,Male,31,Shoes,5,3000.85,Debit Card,22/08/2022,Kanyon
I255802,C108445,Female,27,Clothing,2,600.16,Cash,15/09/2021,Mall of Istanbul
I165096,C407786,Female,18,Shoes,5,3000.85,Debit Card,19/02/2023,Mall of Istanbul
I325968,C284775,Female,62,Shoes,4,2400.68,Debit Card,22/10/2022,Mall of Istanbul
I181242,C316869,Female,37,Food & Beverage,2,10.46,Cash,6/9/21,Metrocity
I137369,C325822,Male,54,Cosmetics,1,40.66,Debit Card,29/09/2021,Kanyon
I191465,C336066,Male,64,Food & Beverage,5,26.15,Cash,30/01/2023,Metropol AVM
I326476,C127538,Male,65,Clothing,5,1500.4,Debit Card,30/10/2022,Metropol AVM
I294693,C186781,Female,49,Technology,2,2100.0,Credit Card,17/04/2022,Kanyon
I283284,C117612,Female,46,Clothing,5,1500.4,Debit Card,27/03/2022,Istinye Park
I119611,C152720,Male,56,Clothing,4,1200.32,Cash,25/08/2022,Kanyon
I199827,C912630,Male,46,Food & Beverage,3,15.69,Cash,11/8/22,Mall of Istanbul
I586417,C155135,Female,39,Shoes,1,600.17,Cash,25/01/2021,Kanyon
I158565,C119627,Female,27,Clothing,5,1500.4,Cash,26/11/2021,Istinye Park
I207814,C329864,Female,36,Toys,5,179.2,Credit Card,11/7/22,Metrocity
I175694,C959630,Female,28,Books,5,75.75,Cash,30/05/2022,Zorlu Center
I133607,C291178,Female,29,Clothing,2,600.16,Debit Card,2/2/21,Metropol AVM
I804077,C266551,Female,39,Toys,4,143.36,Cash,26/03/2021,Mall of Istanbul
I141550,C515579,Male,55,Souvenir,3,35.19,Debit Card,28/02/2023,Kanyon
I330453,C583484,Male,53,Shoes,3,1800.51,Credit Card,24/07/2022,Zorlu Center
I179045,C322423,Male,32,Clothing,1,300.08,Debit Card,28/12/2021,Emaar Square Mall
I718972,C551477,Female,18,Cosmetics,1,40.66,Debit Card,5/3/21,Mall of Istanbul
I232582,C237923,Female,69,Clothing,2,600.16,Credit Card,5/4/22,Kanyon
I152612,C533501,Male,36,Shoes,5,3000.85,Debit Card,7/2/21,Kanyon
I183492,C313522,Female,51,Technology,4,4200.0,Credit Card,30/04/2022,Mall of Istanbul
I208365,C282379,Female,24,Technology,1,1050.0,Cash,10/10/22,Forum Istanbul
I295272,C284044,Male,57,Toys,1,35.84,Cash,10/1/22,Metrocity
I193084,C289594,Male,50,Cosmetics,2,81.32,Cash,10/4/21,Istinye Park
I139971,C231667,Female,35,Shoes,1,600.17,Debit Card,24/04/2022,Metropol AVM
I169369,C112586,Female,49,Clothing,5,1500.4,Credit Card,13/01/2021,Metropol AVM
I539046,C297377,Male,67,Clothing,3,900.24,Cash,16/02/2021,Istinye Park
I266946,C232300,Female,50,Souvenir,3,35.19,Cash,18/05/2022,Metrocity
I975199,C282514,Male,36,Clothing,2,600.16,Credit Card,12/8/22,Kanyon
I211037,C317080,Male,34,Shoes,5,3000.85,Cash,27/05/2022,Mall of Istanbul
I166457,C210086,Male,37,Clothing,5,1500.4,Debit Card,19/05/2021,Kanyon
I214864,C309666,Male,30,Clothing,1,300.08,Credit Card,9/1/23,Metrocity
I525522,C253949,Male,45,Toys,5,179.2,Cash,2/1/23,Kanyon
I261880,C113121,Female,31,Souvenir,1,11.73,Credit Card,24/05/2022,Metropol AVM
