,index,invoice_no,customer_id,gender, age ,category,quantity,Price,payment_method,invoice_date,shopping_mall
3640,24426,I167812,C166392,Male,37,Clothing,3,900.24,Cash,6/7/22,Istinye Park
4710,73334,I236472,C105350,Male,46,Shoes,2,1200.34,Debit Card,3/10/21,Metropol AVM
2384,77981,I246702,C202236,Female,42,Shoes,3,1800.51,Credit Card,7/11/21,Viaport Outlet
2948,87116,I192947,C274762,Male,45,Technology,2,2100,Cash,22/10/2022,Emaar Square Mall
3490,41161,I967834,C168313,Male,56,Cosmetics,5,203.3,Debit Card,11/4/21,Mall of Istanbul
4323,2956,I185285,C651058,Male,28,Books,2,30.3,Credit Card,3/7/22,Emaar Square Mall
2389,76434,I327575,C104008,Female,29,Shoes,4,2400.68,Credit Card,2/12/21,Kanyon
1751,4171,I135535,C268272,Female,38,Books,4,60.6,Cash,25/06/2022,Metropol AVM
2577,94580,I117112,C185727,Female,39,Toys,4,143.36,Cash,27/10/2022,Metropol AVM
1309,90436,I101810,C259949,Female,69,Toys,4,143.36,Credit Card,5/7/21,Emaar Square Mall
706,44372,I710709,C291681,Female,64,Cosmetics,1,40.66,Debit Card,14/02/2021,Mall of Istanbul
3473,21010,I322966,C886915,Female,56,Clothing,1,300.08,Cash,1/1/23,Emaar Square Mall
4891,47571,I984661,C687852,Male,29,Cosmetics,1,40.66,Cash,12/1/21,Cevahir AVM
986,70429,I218025,C762177,Female,64,Shoes,3,1800.51,Debit Card,15/01/2021,Emaar Square Mall
841,48593,I461754,C106878,Female,52,Cosmetics,5,203.3,Cash,15/11/2021,Metropol AVM
4684,51057,I844847,C212690,Male,33,Cosmetics,3,121.98,Credit Card,30/08/2022,Kanyon
751,44271,I776638,C244618,Female,35,Cosmetics,1,40.66,Cash,22/06/2021,Metrocity
3969,18276,I806765,C196953,Female,41,Clothing,5,1500.4,Cash,3/8/21,Mall of Istanbul
2568,24850,I608871,C180559,Female,56,Clothing,1,300.08,Credit Card,26/08/2022,Kanyon
4599,45597,I652231,C653638,Male,45,Cosmetics,5,203.3,Credit Card,27/03/2021,Kanyon
4969,36181,I315685,C138589,Female,42,Clothing,4,1200.32,Cash,31/08/2021,Istinye Park
2983,97873,I313884,C131205,Male,46,Toys,4,143.36,Cash,19/09/2021,Metrocity
1440,27640,I449859,C153507,Female,50,Clothing,2,600.16,Credit Card,9/6/22,Metrocity
2924,51674,I824198,C104069,Female,49,Cosmetics,4,162.64,Credit Card,28/08/2021,Mall of Istanbul
1893,51725,I306287,C338670,Male,30,Cosmetics,4,162.64,Cash,31/01/2021,Viaport Outlet
1449,97083,I808395,C123061,Female,52,Toys,2,71.68,Cash,5/11/21,Istinye Park
1601,71934,I825734,C181899,Female,69,Shoes,3,1800.51,Debit Card,20/02/2021,Forum Istanbul
2606,17282,I203387,C232930,Male,29,Clothing,1,300.08,Debit Card,31/05/2021,Istinye Park
152,34887,I220493,C210125,Male,68,Clothing,1,300.08,Debit Card,13/06/2021,Metrocity
1698,68169,I239065,C269719,Male,63,Food & Beverage,3,15.69,Cash,27/09/2021,Zorlu Center
882,64286,I441013,C226103,Female,65,Food & Beverage,3,15.69,Debit Card,9/10/22,Viaport Outlet
2013,5992,I228814,C829745,Female,32,Clothing,1,300.08,Cash,12/12/21,Cevahir AVM
462,16354,I320173,C224313,Female,27,Clothing,1,300.08,Credit Card,31/01/2023,Emaar Square Mall
4902,7919,I118793,C308656,Male,44,Clothing,4,1200.32,Debit Card,26/05/2021,Metrocity
3018,52098,I122942,C291509,Female,27,Cosmetics,3,121.98,Credit Card,23/04/2021,Metrocity
4870,13645,I235923,C416219,Female,35,Clothing,5,1500.4,Cash,17/01/2021,Metropol AVM
3486,88518,I128254,C308255,Male,48,Technology,3,3150,Debit Card,20/01/2021,Forum Istanbul
1296,92742,I983002,C301529,Female,60,Toys,4,143.36,Cash,5/1/22,Metrocity
3683,56431,I973242,C197024,Female,38,Food & Beverage,2,10.46,Cash,29/12/2022,Metrocity
3607,87143,I100072,C143773,Male,64,Technology,5,5250,Debit Card,10/8/21,Metropol AVM
359,10246,I518762,C282408,Male,46,Clothing,1,300.08,Cash,23/07/2022,Metropol AVM
525,38185,I249922,C197356,Male,26,Clothing,4,1200.32,Credit Card,6/2/22,Mall of Istanbul
3879,67304,I231318,C326295,Female,24,Food & Beverage,3,15.69,Cash,19/02/2022,Zorlu Center
3303,77287,I278627,C299966,Female,19,Shoes,2,1200.34,Cash,28/08/2021,Emaar Square Mall
581,80220,I454463,C433251,Male,25,Souvenir,1,11.73,Debit Card,30/06/2022,Metropol AVM
1097,88007,I306235,C299342,Female,68,Technology,5,5250,Cash,9/5/21,Metrocity
979,14216,I219550,C209412,Female,47,Clothing,4,1200.32,Cash,2/4/22,Emaar Square Mall
240,77555,I106359,C238741,Female,30,Shoes,4,2400.68,Credit Card,2/11/22,Cevahir AVM
2702,12795,I919242,C306664,Female,56,Clothing,5,1500.4,Cash,3/10/21,Mall of Istanbul
258,78050,I500393,C920755,Female,59,Shoes,1,600.17,Debit Card,22/10/2022,Metropol AVM
2965,91408,I224455,C262078,Female,29,Toys,4,143.36,Cash,6/9/22,Istinye Park
806,14977,I114195,C237229,Male,55,Clothing,2,600.16,Debit Card,29/01/2023,Istinye Park
2667,3800,I331243,C679084,Male,40,Books,5,75.75,Debit Card,14/08/2021,Kanyon
676,88333,I304322,C300204,Female,63,Technology,3,3150,Cash,18/04/2021,Mall of Istanbul
867,58591,I909739,C301853,Female,56,Food & Beverage,3,15.69,Cash,25/03/2021,Kanyon
2218,54072,I314753,C176053,Female,35,Cosmetics,4,162.64,Cash,27/02/2023,Metropol AVM
3447,13889,I272657,C126328,Male,32,Clothing,5,1500.4,Credit Card,10/9/22,Metropol AVM
567,7849,I267647,C287212,Female,48,Clothing,4,1200.32,Debit Card,9/10/21,Mall of Istanbul
2701,34522,I183047,C319767,Male,55,Clothing,4,1200.32,Cash,19/02/2022,Viaport Outlet
4098,68995,I225756,C250346,Male,69,Food & Beverage,2,10.46,Credit Card,4/12/22,Istinye Park
1543,29030,I513524,C251853,Female,46,Clothing,5,1500.4,Cash,15/12/2021,Mall of Istanbul
1638,44480,I633408,C324130,Female,24,Cosmetics,1,40.66,Cash,6/9/22,Kanyon
287,93061,I100094,C246470,Female,68,Toys,2,71.68,Cash,18/12/2021,Metropol AVM
1321,90078,I188801,C221681,Female,67,Toys,4,143.36,Credit Card,10/3/21,Metropol AVM
2859,5949,I726482,C950897,Male,26,Clothing,2,600.16,Debit Card,29/01/2022,Kanyon
2527,13997,I330747,C264800,Female,40,Clothing,3,900.24,Debit Card,3/8/22,Istinye Park
1615,6775,I211911,C209267,Male,42,Clothing,5,1500.4,Debit Card,2/7/21,Istinye Park
440,96786,I191125,C146959,Male,28,Toys,4,143.36,Cash,2/8/21,Mall of Istanbul
4122,5734,I195905,C330332,Male,58,Clothing,4,1200.32,Credit Card,10/5/21,Zorlu Center
1612,90454,I202630,C318117,Female,40,Toys,3,107.52,Credit Card,10/12/22,Istinye Park
4480,62171,I166831,C794536,Female,44,Food & Beverage,5,26.15,Credit Card,1/12/21,Metrocity
4874,72016,I234449,C297269,Female,25,Shoes,2,1200.34,Cash,24/05/2022,Metrocity
1502,97943,I213702,C244356,Male,50,Toys,3,107.52,Cash,5/1/22,Forum Istanbul
1787,52921,I229003,C968212,Female,38,Cosmetics,1,40.66,Debit Card,7/5/21,Metropol AVM
285,12851,I256168,C153986,Female,53,Clothing,1,300.08,Cash,20/06/2021,Mall of Istanbul
3914,55574,I838599,C222751,Male,57,Food & Beverage,1,5.23,Credit Card,19/08/2021,Kanyon
1691,3714,I293515,C579333,Female,41,Books,3,45.45,Cash,6/6/21,Mall of Istanbul
1887,19183,I201176,C232505,Male,28,Clothing,3,900.24,Cash,11/2/22,Forum Istanbul
636,31489,I284160,C278116,Female,39,Clothing,5,1500.4,Cash,24/02/2022,Kanyon
2037,32131,I344827,C419469,Female,31,Clothing,5,1500.4,Debit Card,14/04/2022,Kanyon
325,6029,I292155,C317367,Male,44,Clothing,5,1500.4,Cash,1/7/22,Mall of Istanbul
4989,28036,I184001,C147113,Female,40,Clothing,2,600.16,Credit Card,22/06/2022,Zorlu Center
833,83183,I303644,C125625,Female,23,Souvenir,2,23.46,Debit Card,20/08/2021,Kanyon
773,43470,I113468,C265355,Female,37,Cosmetics,2,81.32,Credit Card,6/5/22,Istinye Park
1326,27733,I126056,C650109,Female,40,Clothing,2,600.16,Cash,11/6/22,Forum Istanbul
2946,61156,I327544,C585000,Female,18,Food & Beverage,2,10.46,Cash,12/5/21,Mall of Istanbul
601,16736,I198144,C179241,Male,31,Clothing,3,900.24,Cash,12/2/22,Metropol AVM
3802,44243,I314979,C261784,Male,22,Cosmetics,1,40.66,Credit Card,4/10/21,Cevahir AVM
2258,52463,I223933,C158555,Female,27,Cosmetics,5,203.3,Credit Card,25/10/2022,Cevahir AVM
1503,66809,I232721,C250201,Male,33,Food & Beverage,1,5.23,Cash,16/09/2021,Viaport Outlet
2535,2887,I921587,C327654,Male,31,Books,4,60.6,Credit Card,8/8/22,Metrocity
4238,93206,I214748,C926015,Female,53,Toys,3,107.52,Credit Card,24/06/2022,Metropol AVM
2970,66864,I138560,C422114,Female,68,Food & Beverage,4,20.92,Cash,12/10/22,Mall of Istanbul
4942,24178,I259844,C127763,Female,26,Clothing,5,1500.4,Credit Card,12/8/22,Metrocity
3356,32348,I107028,C187399,Female,57,Clothing,4,1200.32,Cash,8/12/21,Zorlu Center
465,56580,I158383,C410808,Female,39,Food & Beverage,3,15.69,Cash,13/08/2021,Kanyon
729,94800,I333262,C163118,Male,50,Toys,4,143.36,Cash,24/06/2022,Viaport Outlet
765,35774,I143949,C248739,Male,52,Clothing,5,1500.4,Credit Card,10/2/22,Kanyon
3237,6450,I100193,C149918,Male,34,Clothing,1,300.08,Debit Card,26/02/2022,Istinye Park
2437,57304,I168761,C262623,Female,24,Food & Beverage,4,20.92,Cash,20/10/2022,Metrocity
2238,55706,I159123,C220881,Female,19,Food & Beverage,4,20.92,Cash,11/9/22,Kanyon
4830,61906,I157057,C132272,Male,45,Food & Beverage,2,10.46,Cash,20/10/2022,Istinye Park
4842,85791,I296078,C206495,Female,37,Technology,1,1050,Debit Card,14/12/2021,Istinye Park
4512,43752,I460343,C542112,Female,68,Cosmetics,1,40.66,Cash,23/01/2021,Mall of Istanbul
2365,88691,I457896,C304683,Female,66,Technology,4,4200,Credit Card,8/12/22,Metrocity
4761,67286,I213219,C312293,Male,62,Food & Beverage,3,15.69,Debit Card,13/12/2022,Metrocity
4452,42507,I150932,C336364,Female,67,Cosmetics,3,121.98,Debit Card,8/1/21,Kanyon
1186,4236,I106977,C306799,Female,62,Books,2,30.3,Debit Card,19/05/2022,Mall of Istanbul
1409,23372,I328478,C292457,Male,29,Clothing,2,600.16,Cash,23/11/2022,Cevahir AVM
2830,17577,I330687,C577252,Male,32,Clothing,1,300.08,Cash,16/08/2022,Emaar Square Mall
4605,96529,I271119,C307382,Male,46,Toys,4,143.36,Cash,29/07/2021,Metrocity
4202,63295,I342543,C217416,Male,49,Food & Beverage,1,5.23,Credit Card,8/8/22,Kanyon
580,83935,I257076,C307254,Male,45,Souvenir,2,23.46,Cash,18/01/2022,Zorlu Center
446,74131,I327802,C448980,Female,28,Shoes,2,1200.34,Credit Card,16/11/2021,Istinye Park
2306,20381,I212922,C334396,Female,25,Clothing,1,300.08,Cash,18/11/2022,Mall of Istanbul
1878,94789,I291878,C119087,Male,49,Toys,3,107.52,Cash,4/12/21,Emaar Square Mall
507,61951,I255457,C210012,Male,19,Food & Beverage,5,26.15,Debit Card,8/12/22,Cevahir AVM
2419,12977,I168985,C301683,Male,36,Clothing,5,1500.4,Credit Card,4/2/23,Kanyon
419,15728,I190689,C207072,Female,48,Clothing,2,600.16,Credit Card,24/11/2021,Metropol AVM
4484,96742,I239020,C328701,Female,49,Toys,5,179.2,Debit Card,7/4/22,Metrocity
3334,317,I218569,C127088,Male,27,Books,3,45.45,Credit Card,20/11/2021,Metrocity
505,72430,I357989,C464597,Female,41,Shoes,2,1200.34,Cash,15/12/2021,Metrocity
1590,27357,I694370,C215446,Female,50,Clothing,4,1200.32,Cash,8/2/23,Mall of Istanbul
93,1749,I303086,C879928,Female,47,Books,4,60.6,Debit Card,11/9/22,Metropol AVM
3723,62929,I255714,C360905,Female,27,Food & Beverage,4,20.92,Debit Card,28/07/2022,Mall of Istanbul
4223,9051,I896302,C233313,Female,28,Clothing,1,300.08,Cash,3/3/21,Viaport Outlet
4508,10354,I866528,C673234,Female,65,Clothing,5,1500.4,Cash,18/03/2021,Mall of Istanbul
646,74249,I550646,C988655,Female,64,Shoes,4,2400.68,Credit Card,4/4/22,Istinye Park
4832,57457,I462754,C241672,Female,58,Food & Beverage,1,5.23,Credit Card,24/07/2021,Kanyon
4507,52030,I321405,C308074,Female,44,Cosmetics,5,203.3,Credit Card,13/06/2022,Emaar Square Mall
735,27190,I272454,C642218,Female,54,Clothing,2,600.16,Credit Card,29/12/2022,Metrocity
4032,32154,I285344,C745848,Male,34,Clothing,4,1200.32,Credit Card,1/2/21,Mall of Istanbul
846,62388,I100512,C208841,Male,36,Food & Beverage,3,15.69,Debit Card,13/04/2022,Kanyon
692,66351,I297304,C672063,Male,65,Food & Beverage,3,15.69,Credit Card,21/12/2021,Cevahir AVM
4714,7600,I102284,C378236,Female,63,Clothing,5,1500.4,Cash,23/08/2022,Metrocity
1276,58041,I101263,C268120,Male,69,Food & Beverage,4,20.92,Credit Card,12/12/22,Mall of Istanbul
4298,40420,I332122,C270835,Female,67,Cosmetics,2,81.32,Cash,14/01/2021,Metropol AVM
3805,71787,I134278,C208736,Male,28,Shoes,2,1200.34,Cash,14/11/2021,Mall of Istanbul
2908,27507,I239919,C481043,Female,23,Clothing,5,1500.4,Cash,2/4/22,Istinye Park
4158,63315,I249292,C987364,Female,67,Food & Beverage,2,10.46,Cash,15/09/2021,Istinye Park
3420,77404,I264638,C274117,Female,26,Shoes,3,1800.51,Cash,23/01/2023,Mall of Istanbul
69,41898,I380717,C128583,Male,36,Cosmetics,4,162.64,Debit Card,19/08/2022,Emaar Square Mall
774,27303,I164084,C338312,Female,20,Clothing,1,300.08,Cash,18/08/2021,Istinye Park
2719,92875,I156328,C194046,Female,18,Toys,4,143.36,Credit Card,7/8/21,Metrocity
1262,82097,I111693,C721174,Female,38,Souvenir,5,58.65,Cash,22/04/2022,Mall of Istanbul
4136,69065,I117451,C431715,Male,49,Food & Beverage,3,15.69,Credit Card,21/11/2021,Zorlu Center
828,55447,I282293,C316159,Female,57,Food & Beverage,2,10.46,Credit Card,7/4/22,Mall of Istanbul
4494,73506,I302520,C172925,Female,33,Shoes,3,1800.51,Debit Card,9/3/21,Kanyon
3036,17760,I138326,C262104,Female,45,Clothing,3,900.24,Credit Card,15/05/2022,Mall of Istanbul
2212,3839,I174774,C127865,Female,51,Books,1,15.15,Credit Card,1/6/21,Zorlu Center
491,62716,I189893,C260148,Female,39,Food & Beverage,4,20.92,Cash,11/6/21,Forum Istanbul
4822,82372,I125329,C223939,Male,18,Souvenir,4,46.92,Cash,5/8/21,Zorlu Center
623,87714,I128821,C129600,Female,65,Technology,4,4200,Credit Card,22/06/2022,Kanyon
2244,15217,I338671,C237313,Female,34,Clothing,5,1500.4,Credit Card,14/01/2022,Kanyon
3857,31351,I303136,C340263,Male,60,Clothing,4,1200.32,Credit Card,30/12/2022,Forum Istanbul
3632,91774,I322866,C126037,Female,50,Toys,4,143.36,Cash,10/10/21,Kanyon
2125,73936,I239090,C510515,Female,40,Shoes,4,2400.68,Credit Card,23/10/2021,Metropol AVM
2332,90191,I144914,C128781,Female,24,Toys,5,179.2,Credit Card,19/04/2021,Mall of Istanbul
3262,90497,I154637,C283094,Female,40,Toys,1,35.84,Credit Card,27/04/2022,Istinye Park
714,58503,I876581,C177143,Female,57,Food & Beverage,1,5.23,Cash,25/07/2021,Forum Istanbul
2672,92611,I134265,C139912,Female,46,Toys,5,179.2,Credit Card,24/10/2022,Metrocity
3502,94625,I928602,C112432,Male,46,Toys,2,71.68,Credit Card,4/2/23,Istinye Park
1530,86369,I312641,C610188,Female,49,Technology,3,3150,Cash,2/5/21,Metropol AVM
1048,25459,I244255,C312611,Female,23,Clothing,1,300.08,Credit Card,25/11/2022,Zorlu Center
615,61447,I314612,C249407,Male,54,Food & Beverage,3,15.69,Credit Card,2/3/23,Mall of Istanbul
2977,68383,I274517,C458279,Female,43,Food & Beverage,1,5.23,Debit Card,19/05/2021,Emaar Square Mall
2748,73560,I112110,C166542,Male,29,Shoe,5,3000.85,Debit Card,23/02/2022,Mall of Istanbul
1864,35035,I265938,C777978,Female,26,Clothing,5,1500.4,Cash,11/9/22,Metropol AVM
3038,39113,I965235,C273559,Female,65,Clothing,4,1200.32,Cash,11/5/22,Zorlu Center
694,16477,I264406,C237230,Female,56,Clothing,2,600.16,Cash,23/01/2021,Metrocity
4211,57143,I126318,C826357,Male,59,Food & Beverage,5,26.15,Debit Card,12/2/22,Istinye Park
4429,87084,I135824,C227883,Female,61,Technology,5,5250,Credit Card,25/03/2021,Metropol AVM
3206,52872,I300870,C191374,Female,68,Cosmetics,5,203.3,Credit Card,20/01/2023,Metropol AVM
964,44305,I239701,C259427,Male,51,Cosmetics,5,203.3,Credit Card,13/10/2021,Forum Istanbul
179,8626,I480347,C710872,Female,27,Clothing,4,1200.32,Credit Card,20/01/2022,Metrocity
4384,76007,I249667,C929965,Female,45,Shoes,5,3000.85,Credit Card,25/04/2021,Forum Istanbul
2399,18530,I838361,C324808,Female,53,Clothing,4,1200.32,Debit Card,15/12/2021,Kanyon
4779,98158,I352307,C303663,Female,47,Toys,2,71.68,Credit Card,21/07/2021,Istinye Park
2187,92465,I332036,C235426,Female,30,Toys,2,71.68,Cash,26/08/2022,Mall of Istanbul
2551,4179,I269270,C309920,Male,51,Books,5,75.75,Cash,24/03/2022,Kanyon
3332,1255,I241226,C106702,Male,60,Books,5,75.75,Cash,11/12/21,Kanyon
1653,56061,I224751,C335830,Male,38,Food & Beverage,5,26.15,Cash,26/01/2023,Mall of Istanbul
4027,43688,I142437,C296589,Female,32,Cosmetics,3,121.98,Cash,4/1/22,Mall of Istanbul
1508,7615,I265350,C278388,Female,69,Clothing,1,300.08,Credit Card,1/11/21,Kanyon
2452,31277,I219662,C500970,Female,24,Clothing,5,1500.4,Cash,26/08/2021,Forum Istanbul
2653,42538,I148176,C271655,Male,48,Cosmetics,4,162.64,Cash,19/01/2023,Metrocity
414,78100,I256912,C387493,Female,22,Shoes,4,2400.68,Credit Card,29/07/2021,Metropol AVM
871,85127,I290746,C302360,Male,45,Technology,2,2100,Credit Card,24/06/2021,Metrocity
2935,56289,I339170,C825835,Male,32,Food & Beverage,3,15.69,Credit Card,2/1/21,Mall of Istanbul
2359,63518,I650801,C145242,Female,63,Food & Beverage,2,10.46,Debit Card,28/12/2022,Kanyon
3324,16417,I202716,C737967,Female,28,Clothing,4,1200.32,Credit Card,6/1/21,Viaport Outlet
4024,56782,I129658,C114515,Male,61,Food & Beverage,4,20.92,Credit Card,18/12/2021,Metrocity
813,61142,I107095,C477532,Male,45,Food & Beverage,5,26.15,Cash,21/10/2022,Metropol AVM
2297,95254,I188379,C182536,Male,38,Toys,4,143.36,Cash,30/03/2022,Zorlu Center
3929,9579,I423676,C490304,Male,36,Clothing,5,1500.4,Cash,30/05/2021,Metropol AVM
827,73910,I264613,C116546,Male,56,Shoes,4,2400.68,Debit Card,23/06/2021,Mall of Istanbul
3937,60222,I184970,C847945,Female,58,Food & Beverage,5,26.15,Debit Card,8/5/21,Mall of Istanbul
4237,15720,I112900,C273375,Male,54,Clothing,2,600.16,Credit Card,3/11/22,Mall of Istanbul
514,70911,I189689,C220014,Female,66,Shoes,4,2400.68,Debit Card,28/02/2021,Mall of Istanbul
178,79321,I157110,C228019,Male,32,Shoes,1,600.17,Debit Card,24/08/2022,Kanyon
2775,78208,I663930,C104429,Female,26,Shoes,4,2400.68,Credit Card,15/05/2022,Metrocity
816,30620,I233189,C131215,Male,56,Clothing,1,300.08,Credit Card,9/3/21,Mall of Istanbul
4935,91250,I315678,C870770,Female,57,Toys,3,107.52,Cash,3/11/21,Metrocity
451,75028,I216919,C262706,Female,53,Shoes,4,2400.68,Credit Card,26/02/2021,Mall of Istanbul
261,23825,I864479,C410708,Male,62,Clothing,3,900.24,Cash,25/06/2022,Emaar Square Mall
2995,85683,I919156,C246587,Male,43,Technology,4,4200,Cash,28/08/2022,Metrocity
3904,14993,I589171,C232432,Female,66,Clothing,5,1500.4,Cash,17/02/2022,Mall of Istanbul
1352,43710,I259177,C333857,Male,21,Cosmetics,1,40.66,Cash,7/8/22,Cevahir AVM
3634,50571,I947487,C286498,Female,47,Cosmetics,5,203.3,Cash,13/11/2021,Mall of Istanbul
988,76793,I245679,C247177,Male,69,Shoes,4,2400.68,Debit Card,8/4/22,Cevahir AVM
3644,61988,I299697,C168576,Male,28,Food & Beverage,1,5.23,Cash,30/01/2023,Metropol AVM
2783,14086,I221113,C111614,Male,61,Clothing,5,1500.4,Credit Card,3/1/21,Cevahir AVM
489,36867,I255052,C157797,Female,62,Clothing,1,300.08,Credit Card,15/03/2021,Mall of Istanbul
2203,73075,I197854,C674129,Female,34,Shoes,5,3000.85,Debit Card,14/11/2021,Emaar Square Mall
1218,71733,I465733,C134277,Male,56,Shoes,5,3000.85,Credit Card,5/2/22,Mall of Istanbul
2403,5971,I909061,C265653,Male,36,Clothing,2,600.16,Credit Card,31/01/2022,Kanyon
109,27532,I206978,C191464,Male,68,Clothing,1,300.08,Cash,13/06/2021,Metrocity
4042,81135,I281235,C654574,Male,61,Souvenir,1,11.73,Credit Card,23/10/2022,Zorlu Center
98,29590,I333957,C999318,Female,44,Clothing,4,1200.32,Cash,26/04/2021,Istinye Park
2919,89688,I261543,C153795,Female,40,Toys,4,143.36,Credit Card,7/9/21,Istinye Park
3547,90488,I326572,C425976,Female,61,Toys,1,35.84,Debit Card,8/4/21,Cevahir AVM
4239,74646,I147252,C297418,Female,45,Shoes,5,3000.85,Cash,30/08/2021,Kanyon
1749,2594,I169874,C227784,Male,68,Books,4,60.6,Debit Card,23/09/2022,Forum Istanbul
1907,53790,I481619,C173534,Female,48,Cosmetics,1,40.66,Cash,13/09/2022,Emaar Square Mall
2163,10859,I178767,C133508,Male,48,Clothing,1,300.08,Cash,27/01/2023,Metropol AVM
24,38525,I991007,C327238,Male,46,Clothing,5,1500.4,Cash,27/03/2021,Mall of Istanbul
3895,90926,I312014,C204079,Female,25,Toys,4,143.36,Cash,31/01/2022,Mall of Istanbul
4729,36893,I580253,C283950,Female,32,Clothing,5,1500.4,Credit Card,11/10/21,Mall of Istanbul
2731,20796,I704027,C169078,Female,32,Clothing,1,300.08,Debit Card,6/1/21,Istinye Park
1039,87162,I269582,C594312,Female,64,Technology,4,4200,Credit Card,21/01/2023,Cevahir AVM
1458,59348,I158953,C826212,Male,49,Food & Beverage,1,5.23,Credit Card,24/02/2022,Zorlu Center
306,82415,I290778,C175384,Male,66,Souvenir,2,23.46,Cash,7/3/22,Kanyon
4408,96729,I436533,C187587,Female,56,Toys,1,35.84,Cash,11/9/22,Emaar Square Mall
1743,28268,I417476,C236850,Female,55,Clothing,4,1200.32,Credit Card,25/05/2021,Metropol AVM
1555,49665,I264147,C134586,Female,54,Cosmetics,1,40.66,Credit Card,13/06/2021,Cevahir AVM
3072,48625,I978675,C337907,Female,24,Cosmetics,5,203.3,Debit Card,20/09/2022,Metropol AVM
895,91567,I278370,C731570,Male,18,Toys,4,143.36,Debit Card,7/3/21,Mall of Istanbul
264,42415,I270368,C159953,Female,53,Cosmetics,3,121.98,Debit Card,14/08/2021,Metropol AVM
4847,48556,I681726,C299336,Female,53,Cosmetics,4,162.64,Credit Card,26/03/2022,Mall of Istanbul
2622,32670,I126193,C201677,Female,43,Clothing,4,1200.32,Cash,11/12/21,Emaar Square Mall
808,64091,I334066,C311766,Male,29,Food & Beverage,5,26.15,Cash,20/02/2022,Forum Istanbul
3504,30936,I736842,C216323,Female,33,Clothing,4,1200.32,Credit Card,4/2/21,Viaport Outlet
2912,12321,I264887,C318868,Female,65,Clothing,1,300.08,Credit Card,21/01/2021,Kanyon
222,23418,I236352,C224644,Male,29,Clothing,5,1500.4,Credit Card,2/11/22,Mall of Istanbul
2517,47493,I305467,C172535,Female,26,Cosmetics,2,81.32,Credit Card,16/11/2022,Mall of Istanbul
