gender,age,category,quantity,total_price,payment_method,datetime,shopping_mall
Female,35,Clothing,5,1500.4,Cash,2023-02-02,Mall of Istanbul
Female,59,Clothing,4,1200.32,Debit Card,2021-10-07,Metrocity
Female,57,Cosmetics,5,203.3,Debit Card,2022-08-31,Metropol AVM
Male,26,Cosmetics,5,203.3,Cash,2021-08-18,Emaar Square Mall
Female,19,Food & Beverage,3,15.69,Credit Card,2022-08-16,Istinye Park
Male,18,Food & Beverage,3,15.69,Cash,2021-01-11,Zorlu Center
Male,35,Books,5,75.75,Credit Card,2021-06-05,Mall of Istanbul
Male,51,Clothing,5,1500.4,Cash,2022-10-07,Kanyon
Male,32,Clothing,3,900.24,Cash,2021-06-22,Forum Istanbul
Male,68,Clothing,4,1200.32,Cash,2022-04-05,Metropol AVM
Male,38,Clothing,4,1200.32,Debit Card,2022-01-11,Emaar Square Mall
Male,20,Technology,3,3150.0,Debit Card,2023-03-03,Istinye Park
Female,65,Clothing,4,1200.32,Debit Card,2022-03-23,Cevahir AVM
Male,45,Cosmetics,1,40.66,Credit Card,2022-07-13,Metropol AVM
Female,29,Toys,3,107.52,Cash,2023-05-01,Metrocity
Female,22,Technology,1,1050.0,Debit Card,2022-07-27,Metrocity
Female,64,Souvenir,3,35.19,Debit Card,2023-09-01,Viaport Outlet
Female,50,Clothing,3,900.24,Debit Card,2023-02-13,Mall of Istanbul
Female,47,Food & Beverage,1,5.23,Cash,2022-12-15,Istinye Park
Female,21,Clothing,3,900.24,Cash,2021-07-11,Metrocity
Female,44,Clothing,2,600.16,Cash,2021-02-22,Metrocity
Male,59,Clothing,1,300.08,Credit Card,2021-03-12,Metropol AVM
Male,66,Clothing,3,900.24,Cash,2022-07-04,Viaport Outlet
Female,52,Food & Beverage,5,26.15,Cash,2022-06-01,Metrocity
Male,59,Clothing,4,1200.32,Credit Card,2021-07-21,Emaar Square Mall
Female,26,Cosmetics,4,162.64,Cash,2021-12-21,Mall of Istanbul
Male,21,Clothing,4,1200.32,Debit Card,2021-01-08,Metrocity
Male,18,Books,3,45.45,Cash,2021-06-25,Kanyon
Female,23,Clothing,5,1500.4,Debit Card,2023-06-02,Kanyon
Male,66,Shoes,2,1200.34,Credit Card,2021-04-10,Istinye Park
Female,25,Toys,3,107.52,Cash,2022-11-16,Istinye Park
Male,47,Clothing,4,1200.32,Cash,2021-10-25,Kanyon
Female,51,Clothing,5,1500.4,Credit Card,2022-09-09,Kanyon
Female,56,Shoes,4,2400.68,Cash,2022-12-08,Metrocity
Female,61,Clothing,5,1500.4,Cash,2021-04-09,Metrocity
Male,52,Clothing,3,900.24,Debit Card,2021-11-25,Emaar Square Mall
Male,42,Clothing,3,900.24,Credit Card,2021-07-28,Cevahir AVM
Male,29,Souvenir,5,58.65,Credit Card,2021-01-05,Viaport Outlet
Male,48,Clothing,4,1200.32,Cash,2022-09-15,Cevahir AVM
Male,51,Books,5,75.75,Credit Card,2023-01-19,Metrocity
Male,40,Clothing,2,600.16,Debit Card,2021-07-30,Kanyon
Male,67,Food & Beverage,1,5.23,Credit Card,2022-08-13,Kanyon
Female,20,Toys,2,71.68,Debit Card,2022-12-17,Metrocity
Male,32,Food & Beverage,3,15.69,Credit Card,2021-02-01,Mall of Istanbul
Female,47,Souvenir,5,58.65,Cash,2021-12-15,Metropol AVM
Male,65,Food & Beverage,2,10.46,Cash,2021-05-03,Zorlu Center
Female,36,Clothing,5,1500.4,Cash,2021-11-01,Mall of Istanbul
Female,66,Cosmetics,2,81.32,Cash,2022-11-30,Forum Istanbul
Female,52,Souvenir,1,11.73,Debit Card,2022-01-11,Kanyon
Male,61,Food & Beverage,5,26.15,Credit Card,2021-09-21,Metropol AVM
Female,21,Food & Beverage,5,26.15,Cash,2021-07-01,Metrocity
Female,42,Clothing,3,900.24,Cash,2021-09-08,Mall of Istanbul
Male,32,Clothing,2,600.16,Cash,2022-07-16,Zorlu Center
Male,68,Toys,4,143.36,Credit Card,2022-07-29,Zorlu Center
Male,23,Technology,4,4200.0,Credit Card,2022-05-02,Mall of Istanbul
Female,40,Clothing,5,1500.4,Credit Card,2021-12-14,Kanyon
Male,35,Shoes,4,2400.68,Credit Card,2022-04-21,Viaport Outlet
Female,48,Cosmetics,5,203.3,Credit Card,2022-09-19,Kanyon
Female,33,Clothing,2,600.16,Credit Card,2021-08-16,Metropol AVM
Female,18,Cosmetics,4,162.64,Credit Card,2021-10-06,Istinye Park
Female,51,Shoes,4,2400.68,Credit Card,2022-03-20,Forum Istanbul
Female,23,Clothing,5,1500.4,Cash,2021-03-28,Mall of Istanbul
Female,23,Clothing,4,1200.32,Cash,2021-07-23,Kanyon
Female,25,Food & Beverage,1,5.23,Cash,2022-04-11,Kanyon
Male,35,Clothing,4,1200.32,Cash,2022-12-29,Istinye Park
Female,49,Clothing,1,300.08,Credit Card,2021-06-06,Forum Istanbul
Male,20,Food & Beverage,4,20.92,Cash,2021-04-10,Mall of Istanbul
Female,27,Toys,4,143.36,Credit Card,2021-12-29,Metrocity
Female,41,Food & Beverage,5,26.15,Debit Card,2022-08-07,Viaport Outlet
Female,66,Clothing,3,900.24,Cash,2022-09-21,Emaar Square Mall
Female,32,Toys,4,143.36,Credit Card,2021-12-14,Istinye Park
Female,69,Cosmetics,4,162.64,Debit Card,2021-09-19,Kanyon
Female,55,Shoes,2,1200.34,Credit Card,2022-09-01,Metropol AVM
Male,65,Cosmetics,1,40.66,Cash,2022-01-23,Metrocity
Male,21,Cosmetics,4,162.64,Debit Card,2021-12-12,Istinye Park
Female,40,Clothing,5,1500.4,Cash,2022-05-05,Istinye Park
Female,35,Clothing,5,1500.4,Cash,2022-01-23,Mall of Istanbul
Female,63,Clothing,4,1200.32,Cash,2022-04-03,Metropol AVM
Female,51,Souvenir,4,46.92,Cash,2021-01-31,Metrocity
Female,58,Technology,3,3150.0,Debit Card,2022-12-18,Metrocity
Female,62,Toys,2,71.68,Credit Card,2021-09-05,Metropol AVM
Male,29,Clothing,2,600.16,Cash,2022-11-23,Cevahir AVM
Female,47,Shoes,5,3000.85,Debit Card,2022-03-29,Mall of Istanbul
Female,27,Technology,3,3150.0,Cash,2022-08-08,Forum Istanbul
Male,22,Technology,5,5250.0,Cash,2023-01-28,Mall of Istanbul
Female,44,Technology,2,2100.0,Cash,2022-02-12,Emaar Square Mall
Female,43,Books,4,60.6,Debit Card,2021-01-19,Mall of Istanbul
Male,57,Clothing,2,600.16,Debit Card,2021-03-31,Cevahir AVM
Male,61,Cosmetics,4,162.64,Cash,2022-07-17,Kanyon
Male,50,Toys,3,107.52,Credit Card,2021-09-01,Metrocity
Female,23,Clothing,4,1200.32,Cash,2021-06-10,Mall of Istanbul
Female,54,Clothing,5,1500.4,Cash,2022-08-13,Mall of Istanbul
Female,50,Shoes,4,2400.68,Credit Card,2021-07-19,Istinye Park
Male,20,Food & Beverage,5,26.15,Credit Card,2021-03-05,Metrocity
Female,68,Toys,2,71.68,Credit Card,2022-09-18,Metrocity
Male,32,Souvenir,4,46.92,Cash,2022-09-29,Mall of Istanbul
Female,49,Books,3,45.45,Cash,2021-07-26,Zorlu Center
Female,60,Clothing,1,300.08,Credit Card,2021-12-15,Cevahir AVM
Female,56,Clothing,2,600.16,Cash,2022-10-13,Kanyon
Female,35,Shoes,4,2400.68,Cash,2022-09-01,Kanyon
Male,37,Cosmetics,3,121.98,Cash,2022-12-29,Zorlu Center
Female,51,Toys,2,71.68,Cash,2021-07-05,Kanyon
Female,47,Shoes,3,1800.51,Credit Card,2021-03-09,Zorlu Center
Female,26,Books,4,60.6,Debit Card,2021-02-15,Viaport Outlet
Female,61,Toys,1,35.84,Credit Card,2023-01-17,Kanyon
Male,68,Technology,5,5250.0,Credit Card,2022-07-12,Viaport Outlet
Female,37,Cosmetics,4,162.64,Debit Card,2022-11-16,Kanyon
Male,44,Shoes,2,1200.34,Credit Card,2022-10-23,Mall of Istanbul
Male,38,Clothing,2,600.16,Cash,2022-10-23,Kanyon
Male,39,Clothing,2,600.16,Credit Card,2021-03-09,Kanyon
Female,56,Food & Beverage,5,26.15,Cash,2021-10-20,Mall of Istanbul
Male,66,Food & Beverage,2,10.46,Credit Card,2022-12-06,Emaar Square Mall
Male,44,Clothing,2,600.16,Cash,2021-07-14,Kanyon
Male,30,Toys,2,71.68,Debit Card,2022-07-16,Kanyon
Female,19,Clothing,1,300.08,Debit Card,2021-06-17,Kanyon
Female,39,Technology,4,4200.0,Credit Card,2022-04-26,Kanyon
Male,39,Technology,1,1050.0,Cash,2021-09-08,Emaar Square Mall
Female,27,Technology,4,4200.0,Credit Card,2023-07-03,Metrocity
Female,30,Clothing,3,900.24,Cash,2022-05-16,Kanyon
Male,37,Clothing,3,900.24,Credit Card,2021-04-07,Viaport Outlet
Female,39,Clothing,3,900.24,Cash,2021-10-31,Metrocity
Female,55,Clothing,4,1200.32,Credit Card,2021-04-13,Kanyon
Male,64,Clothing,4,1200.32,Debit Card,2022-12-09,Cevahir AVM
Male,47,Clothing,1,300.08,Cash,2021-12-26,Istinye Park
Female,62,Cosmetics,2,81.32,Debit Card,2022-10-12,Metropol AVM
Male,46,Clothing,3,900.24,Cash,2022-11-04,Kanyon
Female,46,Food & Beverage,2,10.46,Cash,2022-06-05,Istinye Park
Female,29,Clothing,5,1500.4,Cash,2022-06-30,Mall of Istanbul
Female,49,Shoes,2,1200.34,Cash,2022-10-23,Metrocity
Male,43,Cosmetics,1,40.66,Debit Card,2023-01-24,Metropol AVM
Female,59,Clothing,1,300.08,Debit Card,2022-10-19,Zorlu Center
Male,28,Toys,5,179.2,Debit Card,2022-05-16,Metropol AVM
Male,32,Clothing,5,1500.4,Debit Card,2022-10-18,Metrocity
Female,36,Shoes,3,1800.51,Credit Card,2022-10-27,Kanyon
Female,34,Clothing,5,1500.4,Credit Card,2022-09-12,Metrocity
Female,34,Technology,2,2100.0,Credit Card,2021-06-22,Istinye Park
Female,32,Technology,2,2100.0,Credit Card,2023-02-02,Metrocity
Female,68,Clothing,1,300.08,Debit Card,2021-08-30,Mall of Istanbul
Female,33,Clothing,1,300.08,Credit Card,2022-11-10,Emaar Square Mall
Female,38,Shoes,4,2400.68,Credit Card,2021-03-19,Mall of Istanbul
Female,28,Clothing,4,1200.32,Cash,2021-08-14,Mall of Istanbul
Female,37,Clothing,4,1200.32,Cash,2022-07-23,Kanyon
Female,43,Clothing,2,600.16,Cash,2022-08-10,Metropol AVM
Male,23,Clothing,3,900.24,Credit Card,2021-10-09,Viaport Outlet
Male,26,Cosmetics,1,40.66,Credit Card,2022-05-28,Zorlu Center
Female,45,Cosmetics,3,121.98,Debit Card,2023-02-16,Istinye Park
Male,61,Toys,3,107.52,Credit Card,2021-10-25,Cevahir AVM
Male,66,Shoes,4,2400.68,Cash,2022-09-17,Istinye Park
Female,38,Clothing,4,1200.32,Cash,2021-05-06,Kanyon
Female,41,Clothing,3,900.24,Debit Card,2022-04-08,Metrocity
Male,38,Food & Beverage,5,26.15,Cash,2021-09-24,Mall of Istanbul
Female,30,Clothing,2,600.16,Credit Card,2021-08-08,Metropol AVM
Male,62,Souvenir,4,46.92,Credit Card,2022-08-07,Mall of Istanbul
Male,62,Clothing,3,900.24,Debit Card,2023-02-24,Emaar Square Mall
Female,61,Clothing,5,1500.4,Debit Card,2022-04-24,Kanyon
Female,29,Shoes,3,1800.51,Cash,2022-02-02,Istinye Park
Female,55,Clothing,3,900.24,Credit Card,2022-08-13,Cevahir AVM
Male,23,Food & Beverage,2,10.46,Cash,2021-03-11,Kanyon
Male,30,Clothing,2,600.16,Credit Card,2022-06-14,Metrocity
Male,33,Shoes,3,1800.51,Debit Card,2021-09-12,Kanyon
Female,46,Clothing,3,900.24,Cash,2022-08-21,Mall of Istanbul
Male,55,Cosmetics,2,81.32,Cash,2022-01-18,Istinye Park
Male,35,Clothing,2,600.16,Credit Card,2021-01-14,Cevahir AVM
Female,48,Shoes,4,2400.68,Cash,2021-01-29,Mall of Istanbul
Male,63,Cosmetics,3,121.98,Cash,2021-11-09,Istinye Park
Male,46,Clothing,4,1200.32,Cash,2022-11-04,Cevahir AVM
Male,26,Books,4,60.6,Cash,2022-04-18,Metrocity
Male,24,Clothing,2,600.16,Credit Card,2022-03-01,Metropol AVM
Female,31,Cosmetics,4,162.64,Cash,2022-06-18,Metropol AVM
Female,58,Toys,2,71.68,Credit Card,2021-05-17,Mall of Istanbul
Male,48,Food & Beverage,5,26.15,Credit Card,2023-04-02,Mall of Istanbul
Male,49,Food & Beverage,2,10.46,Debit Card,2021-04-14,Kanyon
Male,49,Clothing,1,300.08,Credit Card,2022-02-27,Metrocity
Male,48,Shoes,3,1800.51,Cash,2022-02-17,Mall of Istanbul
Female,43,Clothing,5,1500.4,Credit Card,2022-03-12,Metrocity
Female,34,Clothing,4,1200.32,Cash,2022-02-24,Mall of Istanbul
Female,34,Food & Beverage,4,20.92,Debit Card,2022-03-25,Emaar Square Mall
Female,39,Shoes,3,1800.51,Cash,2022-10-24,Mall of Istanbul
Male,66,Cosmetics,1,40.66,Credit Card,2021-07-14,Istinye Park
Female,52,Food & Beverage,2,10.46,Debit Card,2021-09-27,Metrocity
Female,56,Technology,1,1050.0,Cash,2023-11-01,Istinye Park
Female,32,Food & Beverage,3,15.69,Credit Card,2022-05-11,Kanyon
Female,27,Souvenir,5,58.65,Credit Card,2022-07-18,Metrocity
Female,18,Souvenir,2,23.46,Cash,2021-06-07,Metropol AVM
Male,28,Souvenir,4,46.92,Cash,2022-01-12,Mall of Istanbul
Male,41,Books,3,45.45,Debit Card,2022-05-11,Mall of Istanbul
Male,21,Toys,1,35.84,Credit Card,2021-05-29,Cevahir AVM
Male,46,Clothing,2,600.16,Credit Card,2022-09-07,Forum Istanbul
Female,45,Toys,4,143.36,Credit Card,2021-03-07,Kanyon
Female,37,Cosmetics,5,203.3,Credit Card,2022-05-28,Viaport Outlet
Male,31,Food & Beverage,3,15.69,Cash,2022-02-12,Mall of Istanbul
Female,43,Clothing,3,900.24,Credit Card,2021-08-15,Viaport Outlet
Female,30,Toys,1,35.84,Cash,2022-09-23,Metropol AVM
Female,26,Clothing,3,900.24,Credit Card,2022-06-13,Kanyon
Female,68,Food & Beverage,2,10.46,Cash,2022-02-15,Zorlu Center
Male,22,Toys,2,71.68,Credit Card,2023-02-18,Kanyon
Male,19,Clothing,3,900.24,Credit Card,2021-01-31,Forum Istanbul
Male,22,Clothing,1,300.08,Cash,2021-05-28,Kanyon
Female,50,Cosmetics,3,121.98,Cash,2022-10-29,Cevahir AVM
Male,48,Clothing,2,600.16,Cash,2022-10-30,Zorlu Center
Female,63,Clothing,1,300.08,Cash,2022-09-23,Emaar Square Mall
Female,68,Technology,3,3150.0,Cash,2021-03-15,Metropol AVM
Female,51,Food & Beverage,2,10.46,Credit Card,2021-06-30,Metrocity
Male,67,Souvenir,4,46.92,Credit Card,2021-07-08,Kanyon
Male,34,Food & Beverage,4,20.92,Cash,2023-02-19,Metrocity
Female,43,Shoes,4,2400.68,Cash,2021-12-22,Forum Istanbul
Male,22,Cosmetics,4,162.64,Cash,2022-07-17,Istinye Park
Male,62,Toys,2,71.68,Credit Card,2021-11-01,Zorlu Center
Male,42,Shoes,5,3000.85,Cash,2022-05-16,Kanyon
Female,22,Technology,1,1050.0,Credit Card,2021-02-07,Mall of Istanbul
Female,46,Technology,4,4200.0,Credit Card,2021-07-19,Istinye Park
Female,22,Toys,4,143.36,Credit Card,2022-08-06,Metropol AVM
Female,64,Clothing,5,1500.4,Cash,2022-04-25,Emaar Square Mall
Female,63,Clothing,1,300.08,Cash,2022-10-28,Metropol AVM
Male,46,Cosmetics,5,203.3,Credit Card,2021-11-16,Mall of Istanbul
Female,54,Books,1,15.15,Credit Card,2021-03-30,Metrocity
Female,60,Shoes,4,2400.68,Cash,2022-03-18,Metrocity
Male,46,Clothing,3,900.24,Cash,2021-08-17,Mall of Istanbul
Female,22,Food & Beverage,1,5.23,Cash,2022-03-19,Kanyon
Female,69,Shoes,1,600.17,Cash,2021-09-14,Metropol AVM
Male,64,Clothing,2,600.16,Debit Card,2021-01-13,Viaport Outlet
Female,54,Clothing,2,600.16,Cash,2022-05-06,Metropol AVM
Female,33,Toys,2,71.68,Credit Card,2021-08-10,Mall of Istanbul
Female,65,Technology,1,1050.0,Cash,2021-08-20,Kanyon
Female,45,Toys,1,35.84,Cash,2021-05-13,Kanyon
Female,40,Technology,4,4200.0,Cash,2022-10-19,Emaar Square Mall
Female,31,Shoes,5,3000.85,Debit Card,2021-07-03,Metropol AVM
Male,46,Toys,3,107.52,Credit Card,2021-12-13,Cevahir AVM
Female,52,Toys,1,35.84,Cash,2022-08-12,Mall of Istanbul
Female,21,Clothing,5,1500.4,Debit Card,2022-01-10,Mall of Istanbul
Female,62,Cosmetics,3,121.98,Debit Card,2021-03-04,Viaport Outlet
Male,59,Food & Beverage,5,26.15,Debit Card,2022-11-14,Mall of Istanbul
Male,61,Souvenir,3,35.19,Credit Card,2022-11-20,Mall of Istanbul
Female,46,Clothing,4,1200.32,Cash,2021-07-09,Mall of Istanbul
Male,54,Clothing,5,1500.4,Debit Card,2022-03-23,Istinye Park
Male,37,Clothing,5,1500.4,Cash,2022-04-27,Cevahir AVM
Male,60,Clothing,2,600.16,Credit Card,2022-10-26,Metropol AVM
Male,22,Clothing,1,300.08,Credit Card,2021-10-02,Zorlu Center
Female,51,Cosmetics,3,121.98,Credit Card,2022-03-14,Zorlu Center
Male,51,Clothing,2,600.16,Cash,2021-01-16,Forum Istanbul
Male,27,Food & Beverage,4,20.92,Debit Card,2021-08-03,Zorlu Center
Male,51,Toys,3,107.52,Cash,2021-05-07,Zorlu Center
Male,32,Cosmetics,5,203.3,Cash,2021-03-25,Metrocity
Female,28,Clothing,3,900.24,Debit Card,2021-11-16,Mall of Istanbul
Female,29,Cosmetics,5,203.3,Debit Card,2021-09-16,Istinye Park
Male,32,Clothing,4,1200.32,Cash,2022-01-12,Emaar Square Mall
Male,50,Clothing,2,600.16,Cash,2021-07-21,Metrocity
Male,21,Clothing,3,900.24,Cash,2021-01-24,Istinye Park
Male,34,Cosmetics,1,40.66,Credit Card,2021-01-20,Mall of Istanbul
Female,22,Souvenir,2,23.46,Cash,2021-03-24,Metropol AVM
Female,56,Food & Beverage,1,5.23,Debit Card,2022-05-18,Metrocity
Female,22,Clothing,4,1200.32,Credit Card,2021-12-08,Cevahir AVM
Male,22,Toys,5,179.2,Credit Card,2022-04-10,Forum Istanbul
Female,44,Clothing,2,600.16,Cash,2022-12-23,Mall of Istanbul
Female,45,Shoes,2,1200.34,Credit Card,2023-02-18,Metrocity
Male,18,Books,1,15.15,Credit Card,2022-03-31,Kanyon
Male,69,Books,2,30.3,Cash,2022-11-22,Kanyon
Female,49,Toys,1,35.84,Cash,2022-01-23,Viaport Outlet
Male,58,Books,5,75.75,Credit Card,2021-12-22,Kanyon
Male,44,Clothing,1,300.08,Credit Card,2022-11-05,Mall of Istanbul
Female,67,Toys,1,35.84,Credit Card,2022-11-19,Emaar Square Mall
Female,45,Clothing,5,1500.4,Credit Card,2021-09-09,Metrocity
Female,28,Food & Beverage,3,15.69,Credit Card,2022-08-08,Mall of Istanbul
Female,51,Clothing,3,900.24,Credit Card,2021-08-09,Mall of Istanbul
Male,53,Clothing,1,300.08,Credit Card,2021-11-28,Kanyon
Female,45,Shoes,2,1200.34,Cash,2022-06-10,Kanyon
Female,36,Shoes,3,1800.51,Credit Card,2022-09-21,Metrocity
Female,42,Clothing,1,300.08,Credit Card,2022-05-01,Mall of Istanbul
Male,60,Clothing,1,300.08,Cash,2021-12-06,Zorlu Center
Female,51,Food & Beverage,1,5.23,Cash,2021-07-29,Metrocity
Female,66,Clothing,4,1200.32,Credit Card,2022-06-25,Kanyon
Male,44,Souvenir,3,35.19,Cash,2022-08-23,Mall of Istanbul
Female,21,Clothing,1,300.08,Cash,2022-08-20,Mall of Istanbul
Male,24,Shoes,5,3000.85,Credit Card,2022-09-25,Metrocity
Female,21,Souvenir,1,11.73,Credit Card,2021-02-11,Metrocity
Male,46,Food & Beverage,2,10.46,Credit Card,2021-10-25,Viaport Outlet
Female,20,Cosmetics,2,81.32,Credit Card,2022-03-06,Metropol AVM
Male,34,Clothing,2,600.16,Credit Card,2021-12-27,Kanyon
Female,51,Food & Beverage,2,10.46,Cash,2023-01-18,Mall of Istanbul
Female,47,Toys,4,143.36,Credit Card,2023-08-01,Kanyon
Female,23,Shoes,3,1800.51,Cash,2023-10-01,Metropol AVM
Female,61,Souvenir,2,23.46,Cash,2021-07-25,Metrocity
Male,21,Clothing,5,1500.4,Credit Card,2022-01-29,Metrocity
Male,52,Toys,1,35.84,Cash,2021-09-30,Zorlu Center
Female,58,Clothing,2,600.16,Cash,2022-11-29,Mall of Istanbul
Female,46,Clothing,1,300.08,Cash,2021-05-11,Emaar Square Mall
Female,37,Books,1,15.15,Credit Card,2022-03-19,Emaar Square Mall
Female,30,Souvenir,5,58.65,Cash,2023-04-01,Kanyon
Female,62,Clothing,1,300.08,Cash,2022-09-17,Mall of Istanbul
Male,32,Food & Beverage,2,10.46,Credit Card,2022-06-19,Mall of Istanbul
Male,32,Clothing,4,1200.32,Credit Card,2022-10-15,Zorlu Center
Male,48,Food & Beverage,1,5.23,Cash,2022-07-13,Mall of Istanbul
Female,20,Toys,5,179.2,Credit Card,2022-10-23,Mall of Istanbul
Male,21,Toys,3,107.52,Debit Card,2022-05-30,Metrocity
Male,30,Clothing,1,300.08,Credit Card,2022-07-11,Kanyon
Female,20,Clothing,4,1200.32,Debit Card,2022-06-20,Kanyon
Female,53,Shoes,1,600.17,Credit Card,2021-07-23,Metrocity
Male,54,Books,3,45.45,Cash,2022-09-06,Forum Istanbul
Female,20,Toys,1,35.84,Credit Card,2022-06-06,Mall of Istanbul
Male,37,Food & Beverage,4,20.92,Credit Card,2022-08-03,Metropol AVM
Female,56,Shoes,4,2400.68,Debit Card,2022-05-20,Mall of Istanbul
Female,36,Toys,1,35.84,Debit Card,2022-06-18,Metrocity
Female,46,Shoes,2,1200.34,Credit Card,2022-08-11,Cevahir AVM
Female,66,Toys,3,107.52,Cash,2021-08-05,Metrocity
Female,44,Cosmetics,4,162.64,Credit Card,2021-04-24,Metrocity
Male,19,Cosmetics,1,40.66,Cash,2021-05-01,Kanyon
Female,19,Technology,4,4200.0,Cash,2021-05-12,Cevahir AVM
Male,37,Clothing,1,300.08,Cash,2022-03-01,Kanyon
Male,42,Clothing,1,300.08,Credit Card,2022-12-21,Zorlu Center
Female,67,Books,2,30.3,Cash,2022-02-07,Kanyon
Male,28,Clothing,4,1200.32,Debit Card,2023-05-03,Cevahir AVM
Female,29,Books,3,45.45,Cash,2021-03-22,Mall of Istanbul
Male,67,Technology,2,2100.0,Credit Card,2022-07-17,Metropol AVM
Female,47,Shoes,3,1800.51,Credit Card,2021-05-10,Kanyon
Female,49,Toys,2,71.68,Cash,2021-04-12,Istinye Park
Female,60,Food & Beverage,5,26.15,Debit Card,2021-08-30,Kanyon
Female,52,Books,1,15.15,Credit Card,2022-04-30,Kanyon
Female,54,Clothing,5,1500.4,Credit Card,2022-08-25,Metrocity
Male,48,Clothing,1,300.08,Credit Card,2023-12-01,Kanyon
Female,39,Toys,2,71.68,Cash,2022-04-19,Kanyon
Female,27,Cosmetics,1,40.66,Cash,2021-01-14,Metrocity
Female,53,Cosmetics,2,81.32,Cash,2022-11-18,Kanyon
Female,47,Shoes,5,3000.85,Cash,2021-09-17,Metrocity
Male,61,Food & Beverage,3,15.69,Debit Card,2021-11-06,Mall of Istanbul
Male,48,Food & Beverage,4,20.92,Cash,2021-08-07,Metropol AVM
Female,24,Clothing,2,600.16,Cash,2021-10-30,Istinye Park
Female,39,Food & Beverage,4,20.92,Cash,2021-01-17,Metrocity
Female,50,Food & Beverage,4,20.92,Cash,2021-10-16,Metropol AVM
Male,21,Food & Beverage,1,5.23,Credit Card,2022-04-05,Forum Istanbul
Female,23,Clothing,2,600.16,Debit Card,2022-05-28,Mall of Istanbul
Female,61,Clothing,1,300.08,Cash,2023-02-03,Mall of Istanbul
Female,60,Clothing,1,300.08,Cash,2023-12-01,Istinye Park
Male,67,Clothing,5,1500.4,Credit Card,2021-11-02,Istinye Park
Female,58,Souvenir,4,46.92,Cash,2022-08-20,Forum Istanbul
Female,42,Toys,3,107.52,Cash,2022-04-15,Cevahir AVM
Female,24,Toys,3,107.52,Debit Card,2022-05-01,Metropol AVM
Male,67,Clothing,4,1200.32,Cash,2022-04-09,Metrocity
Female,44,Cosmetics,1,40.66,Cash,2021-03-31,Mall of Istanbul
Female,38,Food & Beverage,2,10.46,Credit Card,2022-07-26,Zorlu Center
Male,35,Clothing,2,600.16,Credit Card,2021-07-15,Metropol AVM
Female,50,Food & Beverage,2,10.46,Cash,2023-01-28,Mall of Istanbul
Female,50,Clothing,4,1200.32,Cash,2022-10-14,Istinye Park
Male,40,Shoes,5,3000.85,Debit Card,2021-01-03,Metrocity
Female,47,Clothing,4,1200.32,Cash,2021-03-04,Metrocity
Male,26,Souvenir,4,46.92,Cash,2022-06-16,Metropol AVM
Female,51,Clothing,3,900.24,Credit Card,2022-10-04,Mall of Istanbul
Female,68,Technology,3,3150.0,Credit Card,2022-12-08,Istinye Park
Male,61,Clothing,3,900.24,Credit Card,2021-03-25,Metrocity
Male,25,Clothing,1,300.08,Cash,2022-12-29,Kanyon
Male,38,Cosmetics,3,121.98,Cash,2022-02-28,Mall of Istanbul
Male,29,Clothing,2,600.16,Credit Card,2022-02-27,Kanyon
Male,18,Clothing,4,1200.32,Cash,2021-05-14,Metrocity
Male,38,Toys,3,107.52,Cash,2023-12-01,Metrocity
Female,29,Food & Beverage,5,26.15,Cash,2022-05-28,Kanyon
Female,37,Food & Beverage,4,20.92,Cash,2021-05-20,Metropol AVM
Female,36,Souvenir,2,23.46,Credit Card,2021-03-01,Metrocity
Male,26,Shoes,5,3000.85,Credit Card,2021-08-07,Istinye Park
Female,21,Clothing,3,900.24,Cash,2021-03-15,Kanyon
Female,57,Clothing,3,900.24,Cash,2021-03-13,Cevahir AVM
Female,66,Toys,5,179.2,Cash,2022-08-10,Metrocity
Male,38,Toys,3,107.52,Debit Card,2021-10-20,Mall of Istanbul
Female,54,Clothing,5,1500.4,Credit Card,2023-03-03,Viaport Outlet
Male,40,Clothing,1,300.08,Credit Card,2021-02-09,Kanyon
Male,37,Toys,1,35.84,Credit Card,2022-03-28,Mall of Istanbul
Male,18,Clothing,5,1500.4,Debit Card,2022-04-19,Zorlu Center
Male,23,Shoes,1,600.17,Debit Card,2021-02-10,Kanyon
Female,44,Shoes,3,1800.51,Credit Card,2022-07-15,Kanyon
Female,44,Clothing,4,1200.32,Debit Card,2022-05-20,Kanyon
Female,25,Clothing,2,600.16,Debit Card,2021-09-13,Kanyon
Female,19,Books,1,15.15,Cash,2021-02-01,Forum Istanbul
Female,65,Cosmetics,3,121.98,Debit Card,2022-03-15,Mall of Istanbul
Female,28,Clothing,4,1200.32,Credit Card,2021-03-28,Mall of Istanbul
Male,54,Technology,4,4200.0,Credit Card,2022-04-12,Metropol AVM
Male,53,Cosmetics,5,203.3,Cash,2022-04-05,Kanyon
Male,35,Food & Beverage,2,10.46,Cash,2021-08-11,Zorlu Center
Male,65,Clothing,4,1200.32,Credit Card,2022-08-28,Metrocity
Female,29,Clothing,1,300.08,Credit Card,2021-01-15,Istinye Park
Female,25,Toys,2,71.68,Credit Card,2022-01-18,Metrocity
Male,35,Clothing,1,300.08,Cash,2021-02-07,Viaport Outlet
