invoice_no,customer_id,gender,age,category,quantity,Price,payment_method,Datetime,shopping_mall
I117486,C186971,Female,58,Clothing,1,300.08,Credit Card,2021-07-26,Istinye Park
I562528,C292288,Male,65,Clothing,4,1200.32,Cash,2022-06-24,Istinye Park
I275032,C308823,Male,35,Clothing,1,300.08,Cash,2021-10-14,Cevahir AVM
I121039,C147520,Male,41,Food & Beverage,3,15.69,Credit Card,2021-12-22,Metropol AVM
I165797,C266573,Female,21,Toys,3,107.52,Cash,2022-04-20,Mall of Istanbul
I205664,C104460,Male,66,Cosmetics,2,81.32,Cash,2022-07-18,Mall of Istanbul
I325135,C284919,Female,23,Clothing,4,1200.32,Debit Card,2021-02-17,Metropol AVM
I737376,C314631,Male,36,Clothing,4,1200.32,Debit Card,2022-11-13,Metrocity
I288980,C260873,Female,20,Technology,4,4200.0,Credit Card,2022-08-29,Mall of Istanbul
I112771,C180180,Female,55,Clothing,2,600.16,Debit Card,2021-10-22,Cevahir AVM
I521939,C240153,Female,34,Cosmetics,4,162.64,Cash,2021-01-15,Zorlu Center
I239396,C255171,Male,39,Clothing,3,900.24,Credit Card,2021-02-15,Metrocity
I286093,C791428,Male,62,Shoes,3,1800.51,Credit Card,2022-05-30,Mall of Istanbul
I302795,C237043,Male,35,Clothing,2,600.16,Credit Card,2022-03-15,Kanyon
I629673,C267212,Female,43,Technology,3,3150.0,Credit Card,2021-10-21,Kanyon
I415300,C131039,Female,56,Food & Beverage,3,15.69,Cash,2022-03-16,Metrocity
I159535,C237554,Male,51,Toys,4,143.36,Credit Card,2022-01-23,Metropol AVM
I331845,C887674,Male,35,Food & Beverage,4,20.92,Debit Card,2022-01-28,Istinye Park
I301108,C324231,Male,34,Food & Beverage,3,15.69,Credit Card,2021-01-16,Kanyon
I125866,C268558,Female,37,Toys,1,35.84,Credit Card,2022-01-31,Istinye Park
I288040,C194673,Female,45,Clothing,2,600.16,Cash,2022-08-24,Mall of Istanbul
I819076,C628277,Female,54,Cosmetics,2,81.32,Credit Card,2021-07-18,Istinye Park
I230170,C257533,Female,47,Toys,5,179.2,Cash,2021-12-15,Metropol AVM
I113479,C105773,Male,35,Clothing,4,1200.32,Cash,2021-06-16,Mall of Istanbul
I189750,C128950,Female,60,Clothing,1,300.08,Credit Card,2022-04-27,Metrocity
I233924,C181941,Female,34,Souvenir,5,58.65,Credit Card,2023-02-15,Kanyon
I150302,C143169,Male,27,Toys,3,107.52,Cash,2021-06-29,Mall of Istanbul
I126844,C217851,Female,68,Technology,5,5250.0,Cash,2023-02-24,Kanyon
I210266,C732359,Female,65,Clothing,5,1500.4,Cash,2021-01-30,Mall of Istanbul
I385715,C216204,Female,54,Toys,1,35.84,Debit Card,2021-12-23,Emaar Square Mall
I107919,C188181,Male,64,Toys,4,143.36,Cash,2022-11-18,Metropol AVM
I258343,C104213,Female,56,Clothing,5,1500.4,Debit Card,2022-09-20,Metropol AVM
I329709,C330826,Female,51,Technology,1,1050.0,Cash,2022-02-21,Metrocity
I272171,C292489,Female,25,Souvenir,1,11.73,Debit Card,2022-10-14,Metrocity
I115482,C370433,Female,36,Shoes,5,3000.85,Credit Card,2021-04-27,Viaport Outlet
I160549,C829141,Female,58,Clothing,4,1200.32,Cash,2022-11-17,Metropol AVM
I312716,C670612,Male,44,Clothing,2,600.16,Credit Card,2021-06-29,Mall of Istanbul
I103418,C256529,Male,42,Clothing,1,300.08,Cash,2021-01-14,Mall of Istanbul
I172352,C984251,Male,47,Food & Beverage,4,20.92,Credit Card,2021-03-16,Kanyon
I278130,C102908,Male,44,Clothing,4,1200.32,Cash,2021-09-27,Metrocity
I182185,C105221,Male,62,Clothing,3,900.24,Cash,2022-10-31,Emaar Square Mall
I873550,C241945,Male,62,Toys,4,143.36,Cash,2021-03-26,Viaport Outlet
I663269,C157895,Male,63,Clothing,1,300.08,Credit Card,2021-10-14,Metropol AVM
I137153,C295238,Female,22,Clothing,3,900.24,Debit Card,2021-06-27,Viaport Outlet
I133266,C181098,Female,49,Food & Beverage,1,5.23,Credit Card,2021-11-15,Istinye Park
I186479,C471460,Male,29,Food & Beverage,2,10.46,Cash,2023-02-13,Kanyon
I261864,C155486,Female,36,Clothing,4,1200.32,Cash,2022-03-23,Viaport Outlet
I140906,C161088,Male,50,Toys,2,71.68,Cash,2022-01-15,Mall of Istanbul
I173413,C292854,Male,38,Clothing,2,600.16,Debit Card,2021-07-16,Istinye Park
I271368,C186801,Female,18,Cosmetics,2,81.32,Cash,2021-11-23,Metropol AVM
I136124,C228064,Female,21,Clothing,5,1500.4,Debit Card,2022-08-16,Istinye Park
I951442,C260498,Male,56,Cosmetics,1,40.66,Credit Card,2023-01-15,Forum Istanbul
I668240,C874385,Male,24,Food & Beverage,4,20.92,Credit Card,2021-06-20,Metrocity
I169197,C191901,Male,57,Clothing,2,600.16,Cash,2022-02-25,Mall of Istanbul
I793126,C570092,Male,49,Books,3,45.45,Credit Card,2022-08-29,Mall of Istanbul
I491898,C282166,Female,69,Food & Beverage,1,5.23,Cash,2022-08-28,Kanyon
I444628,C317166,Male,18,Souvenir,2,23.46,Credit Card,2022-03-20,Istinye Park
I822410,C168102,Female,46,Food & Beverage,3,15.69,Credit Card,2021-12-19,Viaport Outlet
I233317,C196666,Female,53,Books,3,45.45,Credit Card,2021-04-15,Metropol AVM
I225734,C738980,Male,64,Souvenir,4,46.92,Cash,2023-01-15,Istinye Park
I260954,C238417,Male,29,Clothing,1,300.08,Debit Card,2021-08-21,Kanyon
I105895,C190279,Female,25,Technology,4,4200.0,Debit Card,2022-02-18,Istinye Park
I210205,C258859,Male,34,Toys,4,143.36,Credit Card,2022-10-30,Mall of Istanbul
I114259,C271566,Male,38,Clothing,4,1200.32,Cash,2021-04-15,Viaport Outlet
I133114,C259341,Male,32,Cosmetics,1,40.66,Cash,2023-01-28,Istinye Park
I297188,C203274,Female,66,Toys,2,71.68,Credit Card,2022-01-28,Viaport Outlet
I110183,C236466,Female,62,Shoes,4,2400.68,Credit Card,2022-12-13,Metrocity
I761219,C177599,Female,21,Cosmetics,5,203.3,Credit Card,2021-06-25,Metropol AVM
I266128,C188790,Male,47,Souvenir,2,23.46,Cash,2022-12-20,Istinye Park
I621280,C252112,Female,37,Cosmetics,5,203.3,Cash,2022-07-30,Emaar Square Mall
I296525,C297363,Female,23,Shoes,5,3000.85,Credit Card,2021-03-17,Forum Istanbul
I426946,C187565,Male,40,Clothing,2,600.16,Credit Card,2022-12-20,Metrocity
I128940,C119811,Male,34,Books,5,75.75,Debit Card,2022-09-30,Zorlu Center
I198901,C174297,Male,28,Toys,5,179.2,Credit Card,2021-02-22,Kanyon
I182114,C637744,Male,66,Books,3,45.45,Credit Card,2022-10-29,Metrocity
I140168,C273468,Female,28,Toys,1,35.84,Credit Card,2022-07-26,Viaport Outlet
I130219,C136851,Female,29,Cosmetics,5,203.3,Debit Card,2021-09-16,Istinye Park
I329884,C154553,Female,19,Clothing,2,600.16,Cash,2022-09-20,Metropol AVM
I183086,C673311,Female,62,Food & Beverage,2,10.46,Cash,2021-10-26,Metrocity
I141600,C495528,Female,53,Clothing,5,1500.4,Cash,2021-01-18,Kanyon
I225655,C733306,Female,21,Cosmetics,1,40.66,Credit Card,2023-01-20,Kanyon
I157236,C120231,Female,32,Toys,5,179.2,Debit Card,2022-10-20,Emaar Square Mall
I165327,C603712,Female,53,Clothing,5,1500.4,Debit Card,2021-07-20,Istinye Park
I196981,C651960,Female,57,Toys,1,35.84,Debit Card,2021-07-17,Metropol AVM
I337936,C712924,Female,29,Clothing,4,1200.32,Cash,2021-01-22,Kanyon
I104069,C300457,Female,33,Cosmetics,1,40.66,Credit Card,2021-12-19,Zorlu Center
I800926,C174589,Female,62,Toys,4,143.36,Credit Card,2021-07-23,Metropol AVM
I225184,C217265,Male,67,Food & Beverage,2,10.46,Cash,2022-05-15,Kanyon
I244921,C127566,Female,49,Cosmetics,3,121.98,Credit Card,2022-07-28,Mall of Istanbul
I592339,C196350,Female,30,Books,2,30.3,Cash,2022-10-20,Viaport Outlet
I245485,C118494,Female,39,Toys,3,107.52,Cash,2021-03-30,Mall of Istanbul
I952489,C127741,Male,26,Clothing,5,1500.4,Debit Card,2021-07-24,Metrocity
I107090,C126397,Female,42,Clothing,4,1200.32,Credit Card,2022-04-24,Viaport Outlet
I250961,C266734,Female,68,Souvenir,2,23.46,Cash,2022-04-25,Kanyon
I166562,C132940,Male,50,Clothing,3,900.24,Debit Card,2021-07-21,Mall of Istanbul
I297803,C264377,Female,50,Food & Beverage,1,5.23,Credit Card,2021-10-31,Cevahir AVM
I217566,C125923,Female,60,Clothing,4,1200.32,Credit Card,2021-05-20,Mall of Istanbul
I304604,C661737,Male,54,Cosmetics,3,121.98,Cash,2022-02-14,Mall of Istanbul
I904120,C620274,Female,31,Cosmetics,3,121.98,Credit Card,2022-08-14,Forum Istanbul
I134232,C191928,Female,21,Clothing,1,300.08,Credit Card,2022-03-17,Cevahir AVM
I324411,C182782,Male,50,Cosmetics,5,203.3,Credit Card,2021-03-28,Metropol AVM
I869076,C194858,Male,66,Shoes,3,1800.51,Cash,2023-02-22,Metrocity
I201235,C574486,Female,66,Clothing,3,900.24,Cash,2022-01-27,Metrocity
I883047,C193405,Male,32,Clothing,5,1500.4,Credit Card,2022-08-29,Kanyon
I189912,C739577,Female,18,Clothing,2,600.16,Cash,2022-08-30,Mall of Istanbul
I258016,C107919,Male,44,Clothing,4,1200.32,Cash,2022-03-22,Metropol AVM
I156297,C115261,Male,43,Food & Beverage,5,26.15,Credit Card,2022-09-13,Mall of Istanbul
I486830,C151761,Female,45,Food & Beverage,4,20.92,Credit Card,2022-06-25,Istinye Park
I306005,C199919,Male,51,Toys,2,71.68,Cash,2021-01-27,Zorlu Center
I777789,C271962,Male,64,Clothing,1,300.08,Debit Card,2022-08-26,Zorlu Center
I288735,C187057,Female,61,Clothing,1,300.08,Credit Card,2021-01-18,Kanyon
I267728,C311489,Male,66,Clothing,5,1500.4,Cash,2022-07-22,Metropol AVM
I753838,C189226,Female,65,Cosmetics,2,81.32,Cash,2022-03-30,Mall of Istanbul
I305439,C106699,Male,62,Food & Beverage,5,26.15,Cash,2022-03-24,Metropol AVM
I293953,C145446,Female,43,Clothing,1,300.08,Credit Card,2022-03-27,Cevahir AVM
I287593,C821127,Male,20,Cosmetics,3,121.98,Credit Card,2022-08-27,Kanyon
I258437,C209747,Male,63,Souvenir,2,23.46,Cash,2021-10-24,Metrocity
I695718,C737055,Female,42,Cosmetics,3,121.98,Credit Card,2022-08-31,Mall of Istanbul
I138153,C186426,Female,25,Books,5,75.75,Credit Card,2022-07-13,Mall of Istanbul
I274886,C161770,Female,21,Food & Beverage,3,15.69,Cash,2021-07-14,Zorlu Center
I183804,C258724,Female,38,Clothing,3,900.24,Credit Card,2021-06-27,Kanyon
I240444,C232202,Female,47,Toys,4,143.36,Credit Card,2022-12-27,Forum Istanbul
I230102,C312791,Female,27,Clothing,2,600.16,Cash,2022-11-18,Metrocity
I176149,C132823,Female,55,Toys,3,107.52,Cash,2022-01-21,Metrocity
I236524,C178505,Male,50,Clothing,5,1500.4,Credit Card,2022-01-15,Emaar Square Mall
I101934,C153128,Male,41,Cosmetics,3,121.98,Debit Card,2021-12-31,Emaar Square Mall
I524998,C102182,Female,55,Shoes,4,2400.68,Cash,2022-02-20,Mall of Istanbul
I242648,C269986,Male,39,Food & Beverage,1,5.23,Cash,2022-06-22,Metrocity
I211114,C117818,Male,34,Food & Beverage,2,10.46,Cash,2022-07-16,Mall of Istanbul
I311297,C645542,Male,26,Souvenir,5,58.65,Debit Card,2021-08-21,Kanyon
I312671,C230264,Female,69,Clothing,1,300.08,Cash,2022-08-17,Metrocity
I156348,C914511,Female,27,Clothing,5,1500.4,Credit Card,2021-07-22,Metrocity
I198618,C115490,Male,56,Souvenir,3,35.19,Cash,2022-02-27,Kanyon
I292919,C299587,Female,51,Clothing,5,1500.4,Credit Card,2021-02-22,Metrocity
I152456,C960361,Female,65,Toys,2,71.68,Cash,2021-08-24,Viaport Outlet
I204290,C231971,Female,31,Cosmetics,1,40.66,Cash,2022-12-31,Cevahir AVM
I222611,C244539,Female,26,Books,5,75.75,Debit Card,2023-02-21,Forum Istanbul
I246531,C309303,Male,19,Food & Beverage,5,26.15,Cash,2021-01-15,Metrocity
I339523,C273849,Male,60,Clothing,4,1200.32,Credit Card,2022-04-28,Metrocity
I229450,C308334,Female,20,Clothing,5,1500.4,Credit Card,2021-01-25,Kanyon
I584546,C764488,Female,39,Toy,2,71.68,Debit Card,2022-09-26,Istinye Park
I246976,C107645,Female,19,Books,4,60.6,Cash,2022-02-25,Mall of Istanbul
I202725,C106464,Male,47,Cosmetics,2,81.32,Cash,2021-03-23,Cevahir AVM
I207720,C336328,Male,60,Food & Beverage,2,10.46,Cash,2021-03-27,Forum Istanbul
I332957,C208797,Male,32,Toys,5,179.2,Credit Card,2021-09-23,Metrocity
I141644,C269950,Female,24,Cosmetics,1,40.66,Cash,2022-10-28,Mall of Istanbul
I148981,C160567,Male,20,Cosmetics,5,203.3,Debit Card,2021-09-21,Zorlu Center
I183277,C122088,Female,61,Toys,5,179.2,Cash,2022-09-24,Metrocity
I111249,C293586,Female,29,Clothing,5,1500.4,Credit Card,2022-06-21,Kanyon
I178063,C309919,Male,37,Technology,2,2100.0,Cash,2021-04-17,Mall of Istanbul
I734952,C152623,Female,57,Clothing,3,900.24,Debit Card,2021-07-17,Istinye Park
I260536,C190668,Male,22,Food & Beverage,1,5.23,Credit Card,2021-12-15,Metrocity
I221630,C959210,Female,30,Toys,2,71.68,Cash,2021-10-26,Zorlu Center
I260938,C311901,Male,22,Shoes,2,1200.34,Credit Card,2021-11-28,Cevahir AVM
I872291,C308416,Female,53,Books,1,15.15,Credit Card,2023-01-17,Mall of Istanbul
I331456,C208164,Male,32,Shoes,5,3000.85,Debit Card,2023-02-18,Istinye Park
I291658,C145398,Female,50,Food & Beverage,2,10.46,Debit Card,2022-07-30,Viaport Outlet
I144184,C806686,Female,49,Cosmetics,3,121.98,Credit Card,2022-07-20,Mall of Istanbul
I483972,C145876,Female,65,Technology,3,3150.0,Credit Card,2023-02-15,Kanyon
I504755,C205397,Female,52,Clothing,3,900.24,Cash,2022-10-20,Istinye Park
I137872,C670162,Male,58,Souvenir,4,46.92,Cash,2022-04-22,Kanyon
I671947,C264599,Female,32,Cosmetics,4,162.64,Debit Card,2021-05-28,Kanyon
I222398,C216362,Female,46,Clothing,5,1500.4,Credit Card,2022-04-16,Zorlu Center
I173202,C797566,Female,56,Toys,4,143.36,Credit Card,2021-07-13,Cevahir AVM
I489038,C173063,Male,66,Clothing,5,1500.4,Cash,2022-05-19,Forum Istanbul
I325912,C182257,Female,53,Toys,5,179.2,Cash,2021-06-22,Metrocity
I143741,C734830,Female,24,Technology,5,5250.0,Cash,2021-08-26,Viaport Outlet
I132253,C439827,Male,22,Food & Beverage,4,20.92,Cash,2022-02-13,Cevahir AVM
I322785,C137723,Female,52,Cosmetics,5,203.3,Cash,2021-12-31,Kanyon
I195180,C164535,Male,52,Clothing,3,900.24,Credit Card,2021-02-18,Cevahir AVM
I246250,C485094,Female,38,Clothing,5,1500.4,Cash,2022-03-14,Kanyon
I898026,C105090,Male,50,Souvenir,1,11.73,Credit Card,2021-07-30,Kanyon
I133285,C139643,Female,62,Books,5,75.75,Debit Card,2021-11-28,Kanyon
I482321,C990466,Male,23,Clothing,1,300.08,Cash,2021-09-18,Mall of Istanbul
I280690,C147788,Female,33,Books,1,15.15,Debit Card,2022-04-30,Istinye Park
I110414,C222180,Female,37,Clothing,5,1500.4,Debit Card,2021-04-16,Metrocity
I172520,C268359,Male,38,Clothing,2,600.16,Cash,2022-03-19,Viaport Outlet
I308754,C169621,Male,21,Clothing,5,1500.4,Cash,2022-05-29,Metropol AVM
I337604,C236052,Male,24,Food & Beverage,3,15.69,Credit Card,2021-08-15,Metrocity
I202616,C281236,Male,33,Souvenir,4,46.92,Cash,2022-09-15,Istinye Park
I235438,C107726,Male,34,Toys,1,35.84,Credit Card,2021-01-26,Mall of Istanbul
I240224,C281502,Male,53,Food & Beverage,1,5.23,Cash,2021-10-16,Mall of Istanbul
I261386,C410369,Female,65,Clothing,4,1200.32,Debit Card,2021-01-15,Metropol AVM
I200070,C955206,Male,21,Shoes,1,600.17,Cash,2021-01-26,Metrocity
I290553,C263048,Female,37,Cosmetics,4,162.64,Debit Card,2021-06-21,Emaar Square Mall
I275685,C419340,Male,44,Toys,5,179.2,Credit Card,2022-05-30,Kanyon
I117758,C846402,Female,45,Clothing,2,600.16,Credit Card,2022-09-16,Mall of Istanbul
I138635,C366024,Female,23,Books,4,60.6,Credit Card,2021-10-30,Mall of Istanbul
I261554,C293513,Female,68,Clothing,2,600.16,Credit Card,2021-09-29,Kanyon
I661706,C191422,Male,48,Cosmetics,2,81.32,Cash,2021-09-24,Kanyon
I155516,C272577,Female,54,Cosmetics,5,203.3,Credit Card,2021-10-28,Forum Istanbul
I247941,C190825,Male,52,Clothing,1,300.08,Cash,2022-08-20,Mall of Istanbul
I171775,C160420,Male,65,Clothing,2,600.16,Credit Card,2022-04-15,Zorlu Center
I109985,C684867,Female,64,Technology,4,4200.0,Cash,2022-01-28,Emaar Square Mall
I193044,C235729,Male,26,Clothing,1,300.08,Credit Card,2021-05-14,Metrocity
I240467,C181413,Male,24,Clothing,5,1500.4,Cash,2021-02-24,Metropol AVM
I272484,C212928,Female,18,Food & Beverage,2,10.46,Cash,2022-09-20,Mall of Istanbul
I233698,C243584,Female,62,Clothing,3,900.24,Debit Card,2022-03-16,Istinye Park
I292652,C107689,Female,41,Technology,2,2100.0,Cash,2021-08-25,Zorlu Center
I168671,C144071,Female,60,Food & Beverage,1,5.23,Cash,2023-01-19,Mall of Istanbul
I258056,C537955,Male,32,Shoes,1,600.17,Cash,2022-06-18,Kanyon
I819332,C186385,Male,37,Clothing,2,600.16,Credit Card,2022-04-29,Zorlu Center
I127712,C164807,Male,18,Cosmetics,4,162.64,Cash,2022-12-26,Metrocity
I280234,C169880,Male,23,Cosmetics,2,81.32,Cash,2023-01-13,Emaar Square Mall
I206009,C272276,Male,60,Food & Beverage,5,26.15,Credit Card,2022-06-26,Forum Istanbul
I159941,C473349,Male,54,Clothing,3,900.24,Cash,2021-06-15,Forum Istanbul
I160266,C311361,Male,32,Food & Beverage,3,15.69,Credit Card,2021-01-26,Mall of Istanbul
I948409,C146700,Male,52,Technology,2,2100.0,Cash,2021-12-23,Metrocity
I305201,C237803,Female,34,Shoes,5,3000.85,Debit Card,2023-02-16,Metrocity
I639250,C234863,Female,44,Cosmetics,5,203.3,Cash,2021-07-23,Emaar Square Mall
I203289,C597854,Female,45,Food & Beverage,1,5.23,Cash,2021-09-17,Metrocity
I901353,C970082,Male,36,Food & Beverage,5,26.15,Credit Card,2022-05-16,Mall of Istanbul
I176104,C164088,Female,34,Clothing,2,600.16,Cash,2022-08-13,Metrocity
I158786,C320559,Female,65,Toys,1,35.84,Credit Card,2021-07-13,Mall of Istanbul
I351420,C251719,Female,34,Shoes,2,1200.34,Cash,2022-11-25,Kanyon
I287463,C145583,Female,42,Shoes,2,1200.34,Cash,2022-05-31,Istinye Park
I280629,C205051,Male,67,Cosmetics,1,40.66,Debit Card,2022-08-27,Metrocity
I222401,C305749,Male,56,Food & Beverage,5,26.15,Cash,2021-05-22,Viaport Outlet
I187833,C334346,Female,40,Food & Beverage,2,10.46,Cash,2022-01-21,Kanyon
I656719,C216268,Male,57,Clothing,3,900.24,Cash,2022-12-27,Forum Istanbul
I469490,C122011,Female,58,Cosmetics,5,203.3,Credit Card,2021-04-27,Kanyon
I210769,C100138,Male,58,Shoes,2,1200.34,Cash,2022-03-28,Metrocity
I329157,C294139,Male,39,Books,1,15.15,Cash,2022-03-31,Kanyon
I207624,C138257,Male,41,Clothing,5,1500.4,Cash,2021-06-16,Kanyon
I214919,C249394,Female,59,Souvenir,2,23.46,Debit Card,2022-11-26,Mall of Istanbul
I301170,C290982,Male,68,Cosmetics,4,162.64,Credit Card,2021-03-24,Metrocity
I442980,C331414,Female,49,Clothing,2,600.16,Credit Card,2021-08-25,Metrocity
I165813,C139214,Female,30,Clothing,4,1200.32,Credit Card,2021-12-17,Cevahir AVM
I334699,C494662,Male,61,Food & Beverage,3,15.69,Credit Card,2021-09-20,Kanyon
I239795,C241078,Female,63,Souvenir,3,35.19,Cash,2022-10-29,Metrocity
I217147,C279888,Female,68,Shoes,4,2400.68,Cash,2021-04-14,Metrocity
I640396,C231680,Female,69,Technology,2,2100.0,Cash,2021-09-23,Kanyon
I476743,C468350,Female,35,Clothing,1,300.08,Credit Card,2021-05-15,Mall of Istanbul
I487603,C401912,Male,28,Cosmetics,5,203.3,Credit Card,2022-11-28,Istinye Park
I195614,C103634,Female,28,Food & Beverage,2,10.46,Cash,2021-10-20,Istinye Park
I635591,C362946,Female,21,Clothing,3,900.24,Cash,2021-10-31,Zorlu Center
I332057,C297503,Male,25,Clothing,2,600.16,Credit Card,2022-08-29,Metropol AVM
I289813,C340358,Female,55,Cosmetics,4,162.64,Credit Card,2022-01-24,Viaport Outlet
I255881,C172723,Male,62,Clothing,5,1500.4,Credit Card,2021-05-24,Mall of Istanbul
I730960,C171756,Male,36,Clothing,5,1500.4,Credit Card,2021-03-26,Kanyon
I694680,C333066,Male,39,Books,3,45.45,Cash,2021-03-23,Metropol AVM
I802265,C185749,Female,61,Shoes,2,1200.34,Credit Card,2021-05-30,Kanyon
I181779,C123374,Male,69,Clothing,5,1500.4,Credit Card,2022-02-19,Zorlu Center
I335279,C281297,Female,57,Toys,4,143.36,Credit Card,2021-02-18,Mall of Istanbul
I332575,C271808,Female,53,Clothing,3,900.24,Cash,2021-06-19,Kanyon
I297121,C187029,Male,18,Clothing,1,300.08,Cash,2022-11-24,Metropol AVM
I132994,C313833,Male,29,Food & Beverage,3,15.69,Cash,2023-02-15,Kanyon
I200796,C256883,Female,65,Food & Beverage,2,10.46,Debit Card,2022-09-18,Metrocity
I776557,C285453,Male,18,Cosmetics,3,121.98,Cash,2021-12-23,Mall of Istanbul
I256923,C102405,Female,42,Technology,3,3150.0,Cash,2022-06-17,Cevahir AVM
I135898,C310108,Female,23,Toys,2,71.68,Debit Card,2022-08-14,Metropol AVM
I927554,C226110,Female,58,Cosmetics,5,203.3,Cash,2021-01-13,Kanyon
I230636,C594385,Male,58,Food & Beverage,2,10.46,Cash,2023-01-22,Metrocity
I645674,C204289,Male,49,Clothing,4,1200.32,Cash,2022-12-25,Metropol AVM
I152639,C763038,Male,41,Shoes,1,600.17,Cash,2021-05-13,Kanyon
I267354,C372768,Female,34,Clothing,5,1500.4,Credit Card,2022-08-19,Zorlu Center
I143597,C661758,Male,27,Clothing,1,300.08,Cash,2021-01-22,Cevahir AVM
I867791,C179988,Female,27,Books,3,45.45,Cash,2023-02-15,Metrocity
I320989,C148772,Female,69,Clothing,1,300.08,Credit Card,2022-08-28,Kanyon
I726366,C326311,Male,22,Clothing,3,900.24,Credit Card,2022-10-21,Emaar Square Mall
I104011,C987467,Female,19,Cosmetics,3,121.98,Credit Card,2022-11-17,Metrocity
I249967,C425188,Female,45,Food & Beverage,2,10.46,Cash,2021-02-23,Istinye Park
I166633,C228534,Female,20,Toys,5,179.2,Credit Card,2022-07-28,Metropol AVM
I479418,C523120,Female,37,Cosmetics,2,81.32,Cash,2021-01-25,Kanyon
I205561,C882445,Male,33,Clothing,1,300.08,Cash,2022-02-28,Kanyon
I193509,C274974,Female,45,Clothing,1,300.08,Cash,2022-05-16,Viaport Outlet
I435730,C182931,Female,25,Clothing,2,600.16,Cash,2022-12-23,Zorlu Center
I111907,C605863,Male,30,Clothing,4,1200.32,Cash,2021-03-20,Kanyon
I258034,C643682,Female,32,Clothing,2,600.16,Credit Card,2022-09-15,Mall of Istanbul
I183172,C378490,Female,63,Books,3,45.45,Cash,2021-04-14,Metrocity
I532520,C102522,Female,22,Clothing,3,900.24,Cash,2022-06-25,Kanyon
I780855,C238605,Female,21,Toys,3,107.52,Credit Card,2021-04-29,Metrocity
I318740,C264688,Female,35,Toys,3,107.52,Credit Card,2022-10-16,Kanyon
I259640,C280042,Female,47,Clothing,4,1200.32,Credit Card,2022-05-25,Metropol AVM
I302522,C126921,Male,53,Shoes,5,3000.85,Credit Card,2022-09-27,Forum Istanbul
I292439,C256050,Male,48,Books,3,45.45,Credit Card,2022-09-28,Metropol AVM
I112629,C828641,Female,43,Food & Beverage,3,15.69,Credit Card,2021-12-18,Forum Istanbul
I220982,C506430,Female,32,Toys,4,143.36,Cash,2023-02-23,Mall of Istanbul
I457181,C170860,Male,52,Clothing,3,900.24,Debit Card,2022-05-29,Mall of Istanbul
I337665,C124264,Female,42,Clothing,1,300.08,Debit Card,2021-02-21,Viaport Outlet
I230624,C710866,Male,41,Food & Beverage,5,26.15,Credit Card,2022-06-23,Kanyon
I207198,C281865,Male,21,Clothing,4,1200.32,Credit Card,2021-05-21,Viaport Outlet
I153369,C304995,Male,43,Technology,1,1050.0,Cash,2022-06-20,Metrocity
I299737,C284730,Male,61,Souvenir,5,58.65,Credit Card,2021-12-13,Kanyon
I893058,C709413,Male,44,Clothing,2,600.16,Credit Card,2021-01-21,Metropol AVM
I302943,C640874,Female,32,Clothing,4,1200.32,Debit Card,2021-06-15,Metrocity
